c,margin_cap,conf_gap,max_rows,allow_promote_risky,allow_demote_core,oof_qwk,oof_lift_vs_step25,test_l1,changed,improved,worsened,mean_delta_abs_error,risky_promotions,core_demotions,public_changed,private_changed,pub_dist,pri_dist
1.0,0.025,0.04,10,True,True,0.6599631876746881,-0.0012973707045448313,0.17519092802591996,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 62, 3: 52, 4: 35, 5: 22}","{1: 141, 2: 60, 3: 42, 4: 33, 5: 22}"
1.0,0.025,0.06,10,False,True,0.6599631876746881,-0.0012973707045448313,0.17519092802591996,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 62, 3: 52, 4: 35, 5: 22}","{1: 141, 2: 60, 3: 42, 4: 33, 5: 22}"
1.0,0.025,0.06,10,True,True,0.6599631876746881,-0.0012973707045448313,0.17519092802591996,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 62, 3: 52, 4: 35, 5: 22}","{1: 141, 2: 60, 3: 42, 4: 33, 5: 22}"
0.5,0.015,0.04,10,False,False,0.6599631876746881,-0.0012973707045448313,0.17519092802591998,10,2,8,-0.6,0,0,7,10,"{1: 127, 2: 59, 3: 55, 4: 35, 5: 22}","{1: 141, 2: 61, 3: 41, 4: 32, 5: 23}"
0.5,0.015,0.04,10,True,False,0.6599631876746881,-0.0012973707045448313,0.17519092802591998,10,2,8,-0.6,0,0,7,10,"{1: 127, 2: 59, 3: 55, 4: 35, 5: 22}","{1: 141, 2: 61, 3: 41, 4: 32, 5: 23}"
1.0,0.015,0.04,10,False,False,0.6599631876746881,-0.0012973707045448313,0.17519092802591998,10,2,8,-0.6,0,0,7,10,"{1: 127, 2: 59, 3: 55, 4: 35, 5: 22}","{1: 141, 2: 61, 3: 41, 4: 32, 5: 23}"
1.0,0.015,0.04,10,True,False,0.6599631876746881,-0.0012973707045448313,0.17519092802591998,10,2,8,-0.6,0,0,7,10,"{1: 127, 2: 59, 3: 55, 4: 35, 5: 22}","{1: 141, 2: 61, 3: 41, 4: 32, 5: 23}"
1.0,0.015,0.06,10,False,False,0.6599631876746881,-0.0012973707045448313,0.17519092802591998,10,2,8,-0.6,0,0,7,10,"{1: 127, 2: 59, 3: 55, 4: 35, 5: 22}","{1: 141, 2: 61, 3: 41, 4: 32, 5: 23}"
1.0,0.015,0.06,10,True,False,0.6599631876746881,-0.0012973707045448313,0.17519092802591998,10,2,8,-0.6,0,0,7,10,"{1: 127, 2: 59, 3: 55, 4: 35, 5: 22}","{1: 141, 2: 61, 3: 41, 4: 32, 5: 23}"
1.0,0.015,0.1,12,False,True,0.6599581582419589,-0.0013024001372740068,0.14555200938628546,12,3,9,-0.5,0,5,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
1.0,0.015,0.1,12,True,True,0.6599581582419589,-0.0013024001372740068,0.14555200938628546,12,3,9,-0.5,0,5,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.1,12,False,True,0.6599581582419589,-0.0013024001372740068,0.14555200938628549,12,3,9,-0.5,0,5,2,1,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.1,12,True,True,0.6599581582419589,-0.0013024001372740068,0.14555200938628549,12,3,9,-0.5,0,5,2,1,"{1: 125, 2: 58, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
1.0,0.015,0.08,12,False,True,0.6599581582419589,-0.0013024001372740068,0.16176810923397367,12,3,9,-0.5,0,5,4,5,"{1: 126, 2: 58, 3: 57, 4: 35, 5: 22}","{1: 138, 2: 61, 3: 44, 4: 33, 5: 22}"
1.0,0.015,0.08,12,True,True,0.6599581582419589,-0.0013024001372740068,0.16176810923397367,12,3,9,-0.5,0,5,4,5,"{1: 126, 2: 58, 3: 57, 4: 35, 5: 22}","{1: 138, 2: 61, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.08,12,False,True,0.6599581582419589,-0.0013024001372740068,0.1651238139319602,12,3,9,-0.5,0,5,5,6,"{1: 126, 2: 59, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.015,0.08,12,True,True,0.6599581582419589,-0.0013024001372740068,0.1651238139319602,12,3,9,-0.5,0,5,5,6,"{1: 126, 2: 59, 3: 56, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
1.0,0.015,0.06,12,False,True,0.6599581582419589,-0.0013024001372740068,0.17519092802591996,12,3,9,-0.5,0,5,9,11,"{1: 127, 2: 61, 3: 53, 4: 35, 5: 22}","{1: 141, 2: 61, 3: 41, 4: 33, 5: 22}"
1.0,0.015,0.06,12,True,True,0.6599581582419589,-0.0013024001372740068,0.17519092802591996,12,3,9,-0.5,0,5,9,11,"{1: 127, 2: 61, 3: 53, 4: 35, 5: 22}","{1: 141, 2: 61, 3: 41, 4: 33, 5: 22}"
1.0,0.015,0.04,12,False,True,0.6599581582419589,-0.0013024001372740068,0.1785466327239065,12,3,9,-0.5,0,5,9,12,"{1: 127, 2: 61, 3: 53, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
1.0,0.015,0.04,12,True,True,0.6599581582419589,-0.0013024001372740068,0.1785466327239065,12,3,9,-0.5,0,5,9,12,"{1: 127, 2: 61, 3: 53, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
2.0,0.015,0.04,12,False,True,0.6599581582419589,-0.0013024001372740068,0.1785466327239065,12,3,9,-0.5,0,5,9,12,"{1: 127, 2: 61, 3: 53, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
2.0,0.015,0.04,12,True,True,0.6599581582419589,-0.0013024001372740068,0.1785466327239065,12,3,9,-0.5,0,5,9,12,"{1: 127, 2: 61, 3: 53, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
2.0,0.015,0.06,12,False,True,0.6599581582419589,-0.0013024001372740068,0.1785466327239065,12,3,9,-0.5,0,5,9,12,"{1: 127, 2: 61, 3: 53, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
2.0,0.015,0.06,12,True,True,0.6599581582419589,-0.0013024001372740068,0.1785466327239065,12,3,9,-0.5,0,5,9,12,"{1: 127, 2: 61, 3: 53, 4: 35, 5: 22}","{1: 142, 2: 60, 3: 41, 4: 33, 5: 22}"
2.0,0.04,0.1,12,False,False,0.6599539493825579,-0.0013066089966750072,0.15505669983800044,12,5,7,-0.16666666666666666,0,0,3,4,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.1,12,True,False,0.6599539493825579,-0.0013066089966750072,0.15505669983800044,12,5,7,-0.16666666666666666,0,0,3,4,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 32, 5: 23}"
2.0,0.04,0.08,12,False,False,0.6599539493825579,-0.0013066089966750072,0.17519092802591998,12,5,7,-0.16666666666666666,0,0,7,10,"{1: 126, 2: 59, 3: 58, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.04,0.08,12,True,False,0.6599539493825579,-0.0013066089966750072,0.17519092802591998,12,5,7,-0.16666666666666666,0,0,7,10,"{1: 126, 2: 59, 3: 58, 4: 33, 5: 22}","{1: 142, 2: 58, 3: 44, 4: 31, 5: 23}"
2.0,0.04,0.04,12,False,False,0.6599539493825579,-0.0013066089966750072,0.1819023374218931,12,5,7,-0.16666666666666666,0,0,12,12,"{1: 127, 2: 61, 3: 55, 4: 34, 5: 21}","{1: 143, 2: 58, 3: 43, 4: 31, 5: 23}"
2.0,0.04,0.04,12,True,False,0.6599539493825579,-0.0013066089966750072,0.1819023374218931,12,5,7,-0.16666666666666666,0,0,12,12,"{1: 127, 2: 61, 3: 55, 4: 34, 5: 21}","{1: 143, 2: 58, 3: 43, 4: 31, 5: 23}"
2.0,0.04,0.06,12,False,False,0.6599539493825579,-0.0013066089966750072,0.1819023374218931,12,5,7,-0.16666666666666666,0,0,12,12,"{1: 127, 2: 61, 3: 55, 4: 34, 5: 21}","{1: 143, 2: 58, 3: 43, 4: 31, 5: 23}"
2.0,0.04,0.06,12,True,False,0.6599539493825579,-0.0013066089966750072,0.1819023374218931,12,5,7,-0.16666666666666666,0,0,12,12,"{1: 127, 2: 61, 3: 55, 4: 34, 5: 21}","{1: 143, 2: 58, 3: 43, 4: 31, 5: 23}"
0.5,0.08,0.1,12,False,True,0.6599497352386385,-0.001310823140594386,0.16233053287621838,12,5,7,-0.16666666666666666,0,4,9,8,"{1: 125, 2: 62, 3: 56, 4: 34, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
0.5,0.08,0.1,12,True,True,0.6599497352386385,-0.001310823140594386,0.16233053287621838,12,5,7,-0.16666666666666666,0,4,9,8,"{1: 125, 2: 62, 3: 56, 4: 34, 5: 21}","{1: 139, 2: 61, 3: 44, 4: 32, 5: 22}"
0.5,0.08,0.08,12,False,True,0.6599497352386385,-0.001310823140594386,0.1684795186299468,12,5,7,-0.16666666666666666,0,4,12,12,"{1: 126, 2: 62, 3: 56, 4: 33, 5: 21}","{1: 140, 2: 60, 3: 46, 4: 31, 5: 21}"
0.5,0.08,0.08,12,True,True,0.6599497352386385,-0.001310823140594386,0.1684795186299468,12,5,7,-0.16666666666666666,0,4,12,12,"{1: 126, 2: 62, 3: 56, 4: 33, 5: 21}","{1: 140, 2: 60, 3: 46, 4: 31, 5: 21}"
0.5,0.08,0.04,12,False,True,0.6599497352386385,-0.001310823140594386,0.18190233742189313,12,5,7,-0.16666666666666666,0,4,12,12,"{1: 127, 2: 62, 3: 53, 4: 35, 5: 21}","{1: 143, 2: 57, 3: 44, 4: 32, 5: 22}"
0.5,0.08,0.04,12,True,True,0.6599497352386385,-0.001310823140594386,0.18190233742189313,12,5,7,-0.16666666666666666,0,4,12,12,"{1: 127, 2: 62, 3: 53, 4: 35, 5: 21}","{1: 143, 2: 57, 3: 44, 4: 32, 5: 22}"
0.5,0.08,0.06,12,False,True,0.6599497352386385,-0.001310823140594386,0.18190233742189313,12,5,7,-0.16666666666666666,0,4,12,12,"{1: 127, 2: 62, 3: 53, 4: 35, 5: 21}","{1: 143, 2: 57, 3: 44, 4: 32, 5: 22}"
0.5,0.08,0.06,12,True,True,0.6599497352386385,-0.001310823140594386,0.18190233742189313,12,5,7,-0.16666666666666666,0,4,12,12,"{1: 127, 2: 62, 3: 53, 4: 35, 5: 21}","{1: 143, 2: 57, 3: 44, 4: 32, 5: 22}"
0.5,0.04,0.1,15,False,True,0.6599066482969179,-0.0013539100823150019,0.1522634187822586,15,6,9,-0.2,0,6,1,5,"{1: 123, 2: 61, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
0.5,0.04,0.1,15,True,True,0.6599066482969179,-0.0013539100823150019,0.1522634187822586,15,6,9,-0.2,0,6,1,5,"{1: 123, 2: 61, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
1.0,0.04,0.1,15,False,True,0.6599066482969179,-0.0013539100823150019,0.1556191234802452,15,6,9,-0.2,0,6,3,5,"{1: 124, 2: 61, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
1.0,0.04,0.1,15,True,True,0.6599066482969179,-0.0013539100823150019,0.1556191234802452,15,6,9,-0.2,0,6,3,5,"{1: 124, 2: 61, 3: 56, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
0.5,0.04,0.08,15,False,True,0.6599066482969179,-0.0013539100823150019,0.15897482817823175,15,6,9,-0.2,0,6,6,6,"{1: 125, 2: 61, 3: 56, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 32, 5: 22}"
0.5,0.04,0.08,15,True,True,0.6599066482969179,-0.0013539100823150019,0.15897482817823175,15,6,9,-0.2,0,6,6,6,"{1: 125, 2: 61, 3: 56, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 32, 5: 22}"
1.0,0.04,0.08,15,False,True,0.6599066482969179,-0.0013539100823150019,0.17183522332793338,15,6,9,-0.2,0,6,9,10,"{1: 126, 2: 61, 3: 56, 4: 33, 5: 22}","{1: 141, 2: 59, 3: 44, 4: 32, 5: 22}"
1.0,0.04,0.08,15,True,True,0.6599066482969179,-0.0013539100823150019,0.17183522332793338,15,6,9,-0.2,0,6,9,10,"{1: 126, 2: 61, 3: 56, 4: 33, 5: 22}","{1: 141, 2: 59, 3: 44, 4: 32, 5: 22}"
0.5,0.04,0.06,15,False,True,0.6599066482969179,-0.0013539100823150019,0.1819023374218931,15,6,9,-0.2,0,6,12,15,"{1: 128, 2: 60, 3: 55, 4: 33, 5: 22}","{1: 142, 2: 62, 3: 40, 4: 32, 5: 22}"
0.5,0.04,0.06,15,True,True,0.6599066482969179,-0.0013539100823150019,0.1819023374218931,15,6,9,-0.2,0,6,12,15,"{1: 128, 2: 60, 3: 55, 4: 33, 5: 22}","{1: 142, 2: 62, 3: 40, 4: 32, 5: 22}"
0.5,0.04,0.04,15,False,True,0.6599066482969179,-0.0013539100823150019,0.1858204657621244,15,6,9,-0.2,0,6,15,15,"{1: 128, 2: 63, 3: 52, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
0.5,0.04,0.04,15,True,True,0.6599066482969179,-0.0013539100823150019,0.1858204657621244,15,6,9,-0.2,0,6,15,15,"{1: 128, 2: 63, 3: 52, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
1.0,0.04,0.04,15,False,True,0.6599066482969179,-0.0013539100823150019,0.1858204657621244,15,6,9,-0.2,0,6,15,15,"{1: 128, 2: 63, 3: 52, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
1.0,0.04,0.04,15,True,True,0.6599066482969179,-0.0013539100823150019,0.1858204657621244,15,6,9,-0.2,0,6,15,15,"{1: 128, 2: 63, 3: 52, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
1.0,0.04,0.06,15,False,True,0.6599066482969179,-0.0013539100823150019,0.1858204657621244,15,6,9,-0.2,0,6,15,15,"{1: 128, 2: 63, 3: 52, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
1.0,0.04,0.06,15,True,True,0.6599066482969179,-0.0013539100823150019,0.1858204657621244,15,6,9,-0.2,0,6,15,15,"{1: 128, 2: 63, 3: 52, 4: 33, 5: 22}","{1: 143, 2: 60, 3: 41, 4: 32, 5: 22}"
1.0,0.08,0.1,15,False,False,0.6599066482969178,-0.001353910082315113,0.1651238139319602,15,5,10,-0.3333333333333333,0,0,9,7,"{1: 127, 2: 60, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 45, 4: 30, 5: 23}"
1.0,0.08,0.1,15,True,False,0.6599066482969178,-0.001353910082315113,0.1651238139319602,15,5,10,-0.3333333333333333,0,0,9,7,"{1: 127, 2: 60, 3: 55, 4: 34, 5: 22}","{1: 138, 2: 62, 3: 45, 4: 30, 5: 23}"
1.0,0.08,0.04,15,False,False,0.6599066482969178,-0.001353910082315113,0.19196945151585285,15,5,10,-0.3333333333333333,0,0,15,15,"{1: 129, 2: 61, 3: 53, 4: 33, 5: 22}","{1: 144, 2: 58, 3: 43, 4: 30, 5: 23}"
1.0,0.08,0.04,15,True,False,0.6599066482969178,-0.001353910082315113,0.19196945151585285,15,5,10,-0.3333333333333333,0,0,15,15,"{1: 129, 2: 61, 3: 53, 4: 33, 5: 22}","{1: 144, 2: 58, 3: 43, 4: 30, 5: 23}"
1.0,0.08,0.06,15,False,False,0.6599066482969178,-0.001353910082315113,0.19196945151585285,15,5,10,-0.3333333333333333,0,0,15,15,"{1: 129, 2: 61, 3: 53, 4: 33, 5: 22}","{1: 144, 2: 58, 3: 43, 4: 30, 5: 23}"
1.0,0.08,0.06,15,True,False,0.6599066482969178,-0.001353910082315113,0.19196945151585285,15,5,10,-0.3333333333333333,0,0,15,15,"{1: 129, 2: 61, 3: 53, 4: 33, 5: 22}","{1: 144, 2: 58, 3: 43, 4: 30, 5: 23}"
1.0,0.08,0.08,15,False,False,0.6599066482969178,-0.001353910082315113,0.19868086091182596,15,5,10,-0.3333333333333333,0,0,15,15,"{1: 131, 2: 56, 3: 57, 4: 32, 5: 22}","{1: 144, 2: 56, 3: 47, 4: 28, 5: 23}"
1.0,0.08,0.08,15,True,False,0.6599066482969178,-0.001353910082315113,0.19868086091182596,15,5,10,-0.3333333333333333,0,0,15,15,"{1: 131, 2: 56, 3: 57, 4: 32, 5: 22}","{1: 144, 2: 56, 3: 47, 4: 28, 5: 23}"
0.5,0.025,0.1,8,False,True,0.6599013043488835,-0.0013592540303494216,0.14555200938628546,8,3,5,-0.25,0,3,0,2,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.1,8,True,True,0.6599013043488835,-0.0013592540303494216,0.14555200938628546,8,3,5,-0.25,0,3,0,2,"{1: 123, 2: 60, 3: 58, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.1,8,False,True,0.6599013043488835,-0.0013592540303494216,0.14890771408427206,8,3,5,-0.25,0,3,2,2,"{1: 124, 2: 60, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.1,8,True,True,0.6599013043488835,-0.0013592540303494216,0.14890771408427206,8,3,5,-0.25,0,3,2,2,"{1: 124, 2: 60, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.08,8,False,True,0.6599013043488835,-0.0013592540303494216,0.1522634187822586,8,3,5,-0.25,0,3,4,2,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.08,8,True,True,0.6599013043488835,-0.0013592540303494216,0.1522634187822586,8,3,5,-0.25,0,3,4,2,"{1: 125, 2: 60, 3: 56, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.08,8,False,True,0.6599013043488835,-0.0013592540303494216,0.1651238139319602,8,3,5,-0.25,0,3,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.08,8,True,True,0.6599013043488835,-0.0013592540303494216,0.1651238139319602,8,3,5,-0.25,0,3,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
0.5,0.025,0.04,8,False,True,0.6599013043488835,-0.0013592540303494216,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
0.5,0.025,0.04,8,True,True,0.6599013043488835,-0.0013592540303494216,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
0.5,0.025,0.06,8,False,True,0.6599013043488835,-0.0013592540303494216,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
0.5,0.025,0.06,8,True,True,0.6599013043488835,-0.0013592540303494216,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
1.0,0.025,0.04,8,False,True,0.6599013043488835,-0.0013592540303494216,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
1.0,0.025,0.04,8,True,True,0.6599013043488835,-0.0013592540303494216,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
1.0,0.025,0.06,8,False,True,0.6599013043488835,-0.0013592540303494216,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
1.0,0.025,0.06,8,True,True,0.6599013043488835,-0.0013592540303494216,0.17183522332793338,8,3,5,-0.25,0,3,8,8,"{1: 127, 2: 60, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 60, 3: 43, 4: 33, 5: 22}"
0.5,0.04,0.1,10,False,True,0.6598920626938467,-0.0013684956853862174,0.1522634187822586,10,4,6,-0.2,0,3,1,5,"{1: 123, 2: 61, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
0.5,0.04,0.1,10,True,True,0.6598920626938467,-0.0013684956853862174,0.1522634187822586,10,4,6,-0.2,0,3,1,5,"{1: 123, 2: 61, 3: 57, 4: 35, 5: 22}","{1: 137, 2: 63, 3: 43, 4: 33, 5: 22}"
0.5,0.04,0.08,10,False,True,0.6598920626938467,-0.0013684956853862174,0.15897482817823175,10,4,6,-0.2,0,3,6,6,"{1: 125, 2: 61, 3: 56, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 32, 5: 22}"
0.5,0.04,0.08,10,True,True,0.6598920626938467,-0.0013684956853862174,0.15897482817823175,10,4,6,-0.2,0,3,6,6,"{1: 125, 2: 61, 3: 56, 4: 34, 5: 22}","{1: 137, 2: 63, 3: 44, 4: 32, 5: 22}"
0.5,0.04,0.04,10,False,True,0.6598920626938467,-0.0013684956853862174,0.17854663272390653,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 61, 3: 54, 4: 34, 5: 22}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
0.5,0.04,0.04,10,True,True,0.6598920626938467,-0.0013684956853862174,0.17854663272390653,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 61, 3: 54, 4: 34, 5: 22}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
0.5,0.04,0.06,10,False,True,0.6598920626938467,-0.0013684956853862174,0.17854663272390653,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 61, 3: 54, 4: 34, 5: 22}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
0.5,0.04,0.06,10,True,True,0.6598920626938467,-0.0013684956853862174,0.17854663272390653,10,4,6,-0.2,0,3,10,10,"{1: 127, 2: 61, 3: 54, 4: 34, 5: 22}","{1: 142, 2: 58, 3: 43, 4: 33, 5: 22}"
2.0,0.025,0.1,15,False,True,0.6598355215353984,-0.0014250368438345484,0.14890771408427203,15,6,9,-0.2,0,7,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.1,15,True,True,0.6598355215353984,-0.0014250368438345484,0.14890771408427203,15,6,9,-0.2,0,7,3,2,"{1: 125, 2: 59, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.1,15,False,True,0.6598355215353984,-0.0014250368438345484,0.14890771408427206,15,6,9,-0.2,0,6,2,2,"{1: 124, 2: 60, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.1,15,True,True,0.6598355215353984,-0.0014250368438345484,0.14890771408427206,15,6,9,-0.2,0,6,2,2,"{1: 124, 2: 60, 3: 57, 4: 35, 5: 22}","{1: 135, 2: 64, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.08,15,False,True,0.6598355215353984,-0.0014250368438345484,0.1651238139319602,15,6,9,-0.2,0,6,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.08,15,True,True,0.6598355215353984,-0.0014250368438345484,0.1651238139319602,15,6,9,-0.2,0,6,6,6,"{1: 126, 2: 60, 3: 55, 4: 35, 5: 22}","{1: 139, 2: 60, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.08,15,False,True,0.6598355215353984,-0.0014250368438345484,0.1684795186299468,15,6,9,-0.2,0,7,7,7,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 33, 5: 22}"
2.0,0.025,0.08,15,True,True,0.6598355215353984,-0.0014250368438345484,0.1684795186299468,15,6,9,-0.2,0,7,7,7,"{1: 126, 2: 61, 3: 54, 4: 35, 5: 22}","{1: 140, 2: 59, 3: 44, 4: 33, 5: 22}"
1.0,0.025,0.04,15,False,True,0.6598355215353984,-0.0014250368438345484,0.18525804211987965,15,6,9,-0.2,0,6,11,15,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 144, 2: 58, 3: 42, 4: 32, 5: 22}"
1.0,0.025,0.04,15,True,True,0.6598355215353984,-0.0014250368438345484,0.18525804211987965,15,6,9,-0.2,0,6,11,15,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 144, 2: 58, 3: 42, 4: 32, 5: 22}"
1.0,0.025,0.06,15,False,True,0.6598355215353984,-0.0014250368438345484,0.18525804211987965,15,6,9,-0.2,0,6,11,15,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 144, 2: 58, 3: 42, 4: 32, 5: 22}"
1.0,0.025,0.06,15,True,True,0.6598355215353984,-0.0014250368438345484,0.18525804211987965,15,6,9,-0.2,0,6,11,15,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 144, 2: 58, 3: 42, 4: 32, 5: 22}"
2.0,0.025,0.04,15,False,True,0.6598355215353984,-0.0014250368438345484,0.18525804211987965,15,6,9,-0.2,0,7,11,15,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 144, 2: 58, 3: 42, 4: 32, 5: 22}"
2.0,0.025,0.04,15,True,True,0.6598355215353984,-0.0014250368438345484,0.18525804211987965,15,6,9,-0.2,0,7,11,15,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 144, 2: 58, 3: 42, 4: 32, 5: 22}"
2.0,0.025,0.06,15,False,True,0.6598355215353984,-0.0014250368438345484,0.18525804211987965,15,6,9,-0.2,0,7,11,15,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 144, 2: 58, 3: 42, 4: 32, 5: 22}"
2.0,0.025,0.06,15,True,True,0.6598355215353984,-0.0014250368438345484,0.18525804211987965,15,6,9,-0.2,0,7,11,15,"{1: 127, 2: 63, 3: 51, 4: 35, 5: 22}","{1: 144, 2: 58, 3: 42, 4: 32, 5: 22}"
1.0,0.015,0.1,8,False,True,0.6598344415136081,-0.0014261168656247714,0.14555200938628546,8,2,6,-0.5,0,2,1,1,"{1: 124, 2: 59, 3: 58, 4: 35, 5: 22}","{1: 134, 2: 65, 3: 44, 4: 33, 5: 22}"
