lookup_id,lookup_type,lookup_value,s2_found,s2_error,s2_paper_id,s2_title,s2_venue,s2_year,s2_reference_count,s2_citation_count,s2_influential_citation_count,s2_publication_types,s2_fields_of_study,s2_is_open_access
S2:6968fcf3698c6568a454ddf3c44819ae39601727,s2_id,6968fcf3698c6568a454ddf3c44819ae39601727,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6a2c93fd9503a3e741bc41ddf0920382f9764190,s2_id,6a2c93fd9503a3e741bc41ddf0920382f9764190,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6a2d4addb7502833a55a9f7fd06e8c61eab947f5,s2_id,6a2d4addb7502833a55a9f7fd06e8c61eab947f5,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6a39b85c8e772a5a21a5245475eb3a9ab31a2d17,s2_id,6a39b85c8e772a5a21a5245475eb3a9ab31a2d17,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6a406f8152e2ea0e8464e528e064e21236cb03b6,s2_id,6a406f8152e2ea0e8464e528e064e21236cb03b6,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6a762246fbc4084def7d4745fce341cd5a90dad6,s2_id,6a762246fbc4084def7d4745fce341cd5a90dad6,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6a82e2a9be08b173e3b2eaba347ef2d57fdc74e6,s2_id,6a82e2a9be08b173e3b2eaba347ef2d57fdc74e6,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6a83c7f4b8d854c6f1dfeb1e5ff5d35055972384,s2_id,6a83c7f4b8d854c6f1dfeb1e5ff5d35055972384,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6aadae95b42b21cd0b9a088cef4a675f9a80313f,s2_id,6aadae95b42b21cd0b9a088cef4a675f9a80313f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6aaeede9e75497911cdd3d75611ea87f4f570ae7,s2_id,6aaeede9e75497911cdd3d75611ea87f4f570ae7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6ac49a57c672d400e3c74d7ca7faa1693c9eeba9,s2_id,6ac49a57c672d400e3c74d7ca7faa1693c9eeba9,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6b247c82bf2e44f897a8b7348fe5a9f946d990bc,s2_id,6b247c82bf2e44f897a8b7348fe5a9f946d990bc,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6b5673010ce1b880da6708d7e48764e22902a0ab,s2_id,6b5673010ce1b880da6708d7e48764e22902a0ab,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6b5ab9adc0d2c1b26eb35add0441007f1177e2c3,s2_id,6b5ab9adc0d2c1b26eb35add0441007f1177e2c3,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6b73b362517efa62dca8e82ca91e7f33ef038e73,s2_id,6b73b362517efa62dca8e82ca91e7f33ef038e73,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6b76ef6f1637329756cb033288bcad7c6f016945,s2_id,6b76ef6f1637329756cb033288bcad7c6f016945,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6b82743625e8fa14a89743f3df494141f0e87715,s2_id,6b82743625e8fa14a89743f3df494141f0e87715,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6b9ca1ba232885080c6202940492919322d9c29b,s2_id,6b9ca1ba232885080c6202940492919322d9c29b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6bdbeade6b5f6fac37649759445eedaa07a33a93,s2_id,6bdbeade6b5f6fac37649759445eedaa07a33a93,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6c12f8bafa4b73650655fb023541bfdfa3f29499,s2_id,6c12f8bafa4b73650655fb023541bfdfa3f29499,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6c70227838f9e320d380c8237b8590c91b00ca20,s2_id,6c70227838f9e320d380c8237b8590c91b00ca20,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6c8c85a4f13e7e1b32e28427f1d0c03b9a57fef4,s2_id,6c8c85a4f13e7e1b32e28427f1d0c03b9a57fef4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6ca39e5a8a717c9a4e8c960f7b03009320828ff8,s2_id,6ca39e5a8a717c9a4e8c960f7b03009320828ff8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6cb940b2d0ecb294ab8a6cb08e48542894e7c12a,s2_id,6cb940b2d0ecb294ab8a6cb08e48542894e7c12a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6cdeaa679833391aefa631cfe2345e2c177a43c5,s2_id,6cdeaa679833391aefa631cfe2345e2c177a43c5,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6ce8a4485e4cc93ef36fcab065d60c7f06026c3e,s2_id,6ce8a4485e4cc93ef36fcab065d60c7f06026c3e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6d07c65641da7030587c3d024055728ba5b509ce,s2_id,6d07c65641da7030587c3d024055728ba5b509ce,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6d1b184464a4689481fbb98d60f9acfc8c694316,s2_id,6d1b184464a4689481fbb98d60f9acfc8c694316,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6d83acf2d83a7f160a6d209dfeaa9726b5e180cd,s2_id,6d83acf2d83a7f160a6d209dfeaa9726b5e180cd,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6d8dd58e5bab20b06470583188f27b957a7fc8c3,s2_id,6d8dd58e5bab20b06470583188f27b957a7fc8c3,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6d9a369695d4a49b360ff0b2cfe9d552e94c7b7c,s2_id,6d9a369695d4a49b360ff0b2cfe9d552e94c7b7c,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6df9a306824c1a62f7259f425f55a35e7920a8dc,s2_id,6df9a306824c1a62f7259f425f55a35e7920a8dc,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6e62f6935c65a33557737f5e8530c1a2e52cc574,s2_id,6e62f6935c65a33557737f5e8530c1a2e52cc574,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6e8bc84a61852bad0aaf0add4e7a181257afb475,s2_id,6e8bc84a61852bad0aaf0add4e7a181257afb475,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6eaa45a2694ae339b61bea6701ab42fb58ad6629,s2_id,6eaa45a2694ae339b61bea6701ab42fb58ad6629,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6eb4fe5a2f3dafdacf24cf3b390202bdd3918092,s2_id,6eb4fe5a2f3dafdacf24cf3b390202bdd3918092,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6ed60b406e472801db503d51f5df31c75276216e,s2_id,6ed60b406e472801db503d51f5df31c75276216e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6ed91b6252490a017666f4eb08d73148340d4114,s2_id,6ed91b6252490a017666f4eb08d73148340d4114,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6edf454b8523b303d2e2fab4a73682962fc44e23,s2_id,6edf454b8523b303d2e2fab4a73682962fc44e23,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6ef9da5aeccf24cb6f6fbe48bcb70c53cc214058,s2_id,6ef9da5aeccf24cb6f6fbe48bcb70c53cc214058,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6efd56cbf0049a52a05e71020eb3f7ce307fffd0,s2_id,6efd56cbf0049a52a05e71020eb3f7ce307fffd0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6f4a8b0775dcf03432d7f7057708d2fd2bc6ebe0,s2_id,6f4a8b0775dcf03432d7f7057708d2fd2bc6ebe0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6f60c8fbd3cbbf2865b8ab5f3da70d73ee828555,s2_id,6f60c8fbd3cbbf2865b8ab5f3da70d73ee828555,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:6fb58d1d5b959b238ee5e87fa4666a126d4a68f3,s2_id,6fb58d1d5b959b238ee5e87fa4666a126d4a68f3,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:700f30d2e7e2747f5a966f620493aa54740be425,s2_id,700f30d2e7e2747f5a966f620493aa54740be425,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:707303b221d5936736411eb1190bc7bc6e032575,s2_id,707303b221d5936736411eb1190bc7bc6e032575,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:70f77bc45e16d72df82aeeff27ad6468b099f566,s2_id,70f77bc45e16d72df82aeeff27ad6468b099f566,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:713a990930b041210deddcedb6301d2cd775957a,s2_id,713a990930b041210deddcedb6301d2cd775957a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7146a3a5eb27637fc40d7f1752714506b28afeb4,s2_id,7146a3a5eb27637fc40d7f1752714506b28afeb4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:71912b1ca6405e360b1e3c953ea1829cbf7f7343,s2_id,71912b1ca6405e360b1e3c953ea1829cbf7f7343,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:71915d6c7f6464c8ffdb21f7f0ca2ca73798a577,s2_id,71915d6c7f6464c8ffdb21f7f0ca2ca73798a577,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:71ce3f4869173bdc64d841363bdc01de746bc09a,s2_id,71ce3f4869173bdc64d841363bdc01de746bc09a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7238505fefec374ec0db24887f90d26c72891621,s2_id,7238505fefec374ec0db24887f90d26c72891621,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:725b6c445a2b506e2655d3eb216deeb6e0d45478,s2_id,725b6c445a2b506e2655d3eb216deeb6e0d45478,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:72eaebbd729b774f45b48c118693ec98e6c9401f,s2_id,72eaebbd729b774f45b48c118693ec98e6c9401f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:734665bd9e14c63eea828b1af4ca2706c2f74bfa,s2_id,734665bd9e14c63eea828b1af4ca2706c2f74bfa,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:736cc87bf60f90112975a9231fcda197e46be6a5,s2_id,736cc87bf60f90112975a9231fcda197e46be6a5,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:740aeefdbcea694be3880b3df7f50091cf0a48f4,s2_id,740aeefdbcea694be3880b3df7f50091cf0a48f4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7410484d016d542f7cb9dee4e3ee69450306159b,s2_id,7410484d016d542f7cb9dee4e3ee69450306159b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7427d7a710902c7bcb908311fae111235115a317,s2_id,7427d7a710902c7bcb908311fae111235115a317,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:74be40361f9330b6ba6ff224e199f7f13e228dc0,s2_id,74be40361f9330b6ba6ff224e199f7f13e228dc0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:74d9f339477a40f464005794d75a93938d61fef7,s2_id,74d9f339477a40f464005794d75a93938d61fef7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:74dc5db45d077ef5db9091f58dea0ec19fff0b74,s2_id,74dc5db45d077ef5db9091f58dea0ec19fff0b74,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:74ddffbfd5bc947b44f03d99e7b89453bdb9fce2,s2_id,74ddffbfd5bc947b44f03d99e7b89453bdb9fce2,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7551bb3e673ed4e6f3e3b852ca45b2070ea03f8f,s2_id,7551bb3e673ed4e6f3e3b852ca45b2070ea03f8f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7577ba5a4ee2bb5a50d656e055019caf44ab69f9,s2_id,7577ba5a4ee2bb5a50d656e055019caf44ab69f9,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:75a5c36ad38eaabaa239807e6fe3beb3e35164e5,s2_id,75a5c36ad38eaabaa239807e6fe3beb3e35164e5,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:75bf5432ad95cd07b2d600b91d57cbcd4255befe,s2_id,75bf5432ad95cd07b2d600b91d57cbcd4255befe,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:75d627aae2307439e8d2d2cb8495489e751d570d,s2_id,75d627aae2307439e8d2d2cb8495489e751d570d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:75fbd7495f0be0023c8925fa55f140a179d0d495,s2_id,75fbd7495f0be0023c8925fa55f140a179d0d495,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7658b638b623357c548465a20f35a177005d8230,s2_id,7658b638b623357c548465a20f35a177005d8230,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:76a6a65b9ae771a3efdfea1c938f2322ad62ade8,s2_id,76a6a65b9ae771a3efdfea1c938f2322ad62ade8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:76c6f5815db05a30a06023a4a29701939d467586,s2_id,76c6f5815db05a30a06023a4a29701939d467586,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:76dc168d6b8fd40439219173a2218c2f0f2e8a6f,s2_id,76dc168d6b8fd40439219173a2218c2f0f2e8a6f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7735957953640b02c31dae5f90b67621c992ee69,s2_id,7735957953640b02c31dae5f90b67621c992ee69,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:775dc835c7a3759202309c589f58472dd12f5cc7,s2_id,775dc835c7a3759202309c589f58472dd12f5cc7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:776ea744479c61426ece570ee2de0d2ee571c028,s2_id,776ea744479c61426ece570ee2de0d2ee571c028,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:77917db90fa6d39b61cea19cd16ac1fe83c20e3c,s2_id,77917db90fa6d39b61cea19cd16ac1fe83c20e3c,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:77a4c5d5d881544b2b0637ccba25db1ac2c9fcbb,s2_id,77a4c5d5d881544b2b0637ccba25db1ac2c9fcbb,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:77e6d0966546ed7eb3a1e66af5068118a761efef,s2_id,77e6d0966546ed7eb3a1e66af5068118a761efef,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:781d1832859c9e010da63ca62e60bd633bb5d7c7,s2_id,781d1832859c9e010da63ca62e60bd633bb5d7c7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7832c4122cb33c33e1602de5421ebd31b632af21,s2_id,7832c4122cb33c33e1602de5421ebd31b632af21,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7854e60780ac345bd90bc1bc9de1a28b6201f873,s2_id,7854e60780ac345bd90bc1bc9de1a28b6201f873,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7857fa69055467ad8a7ce51a9f2aba0e65af2ecc,s2_id,7857fa69055467ad8a7ce51a9f2aba0e65af2ecc,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:789bc8f51a0b33c56af3ce3e6fa976a82a71a7b8,s2_id,789bc8f51a0b33c56af3ce3e6fa976a82a71a7b8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:78bff35085520e0c8d89d3518d1fcfc907c70911,s2_id,78bff35085520e0c8d89d3518d1fcfc907c70911,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:78c2c6e6a9f4ae66e45d71c9467729cc39e10de7,s2_id,78c2c6e6a9f4ae66e45d71c9467729cc39e10de7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:78d976b396966d1a7b1897c5200894c47bf47ab7,s2_id,78d976b396966d1a7b1897c5200894c47bf47ab7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:797948d578a1feb91a07e3fedda64021aafa3956,s2_id,797948d578a1feb91a07e3fedda64021aafa3956,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:799d62e5680006582af2c6b1c0b6e84e3c2c253d,s2_id,799d62e5680006582af2c6b1c0b6e84e3c2c253d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7a0b23aace0f1cb8987af7b673e80905a5ec4168,s2_id,7a0b23aace0f1cb8987af7b673e80905a5ec4168,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7a1e9c709531cda62443c5d1047ca08cfc3a495b,s2_id,7a1e9c709531cda62443c5d1047ca08cfc3a495b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7a48e5639237738ba0b22f5adc9503894711dd72,s2_id,7a48e5639237738ba0b22f5adc9503894711dd72,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7a588d36ee28021c976c5b85353b378f0d829076,s2_id,7a588d36ee28021c976c5b85353b378f0d829076,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7a8ba4a334239b39ee8564b0226383a89571bc0b,s2_id,7a8ba4a334239b39ee8564b0226383a89571bc0b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7aa66cf8977d670bbcf5f9d9b0c40decbac738da,s2_id,7aa66cf8977d670bbcf5f9d9b0c40decbac738da,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7b32711c2a578e1c7917593484b245f443cb9ca4,s2_id,7b32711c2a578e1c7917593484b245f443cb9ca4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7c36284ce2622cbb62af596f477a880d9b6e1dd0,s2_id,7c36284ce2622cbb62af596f477a880d9b6e1dd0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7c4c4b7c3caba6fbf5e00cafd8e97387805d23fe,s2_id,7c4c4b7c3caba6fbf5e00cafd8e97387805d23fe,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7c5eb2a1a77ebbf8d2d07eb2972618e041c6b429,s2_id,7c5eb2a1a77ebbf8d2d07eb2972618e041c6b429,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7cc8dcf62578a3498c896b756fdcfcddae04c0a0,s2_id,7cc8dcf62578a3498c896b756fdcfcddae04c0a0,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7d2e9d5a9e2f85c3775f4aed2b0a3ab2df4a6148,s2_id,7d2e9d5a9e2f85c3775f4aed2b0a3ab2df4a6148,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7d8de01e15f2da146f1633cbca841525f518dfa2,s2_id,7d8de01e15f2da146f1633cbca841525f518dfa2,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7db68104af6c2fb439808b0c6320c76d30cf780d,s2_id,7db68104af6c2fb439808b0c6320c76d30cf780d,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7dc93a62e0a3f9ab6f208e736ba607e737b653b9,s2_id,7dc93a62e0a3f9ab6f208e736ba607e737b653b9,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7e0fead18cbcd3a48aab391ef133a161aa0a267b,s2_id,7e0fead18cbcd3a48aab391ef133a161aa0a267b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7e5d39be6db3aede4eaf9910159a0246ae9426a2,s2_id,7e5d39be6db3aede4eaf9910159a0246ae9426a2,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7ebdfcb9f0a43a41a96d6d7954f1046e5aaee1fd,s2_id,7ebdfcb9f0a43a41a96d6d7954f1046e5aaee1fd,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7f36ce3bd2005c89d2c1546744bf68d2fed47173,s2_id,7f36ce3bd2005c89d2c1546744bf68d2fed47173,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7f5921a1681a0ee53dae5f53ee1b159641c939a1,s2_id,7f5921a1681a0ee53dae5f53ee1b159641c939a1,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:7ff7bc526a2d8ca7f968dd52027439722fcd858f,s2_id,7ff7bc526a2d8ca7f968dd52027439722fcd858f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:8012e8c67f5016c927308c72124f8fc5f492a838,s2_id,8012e8c67f5016c927308c72124f8fc5f492a838,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:80484fa9324de5eb8ca06a5a653dfb963f682f5e,s2_id,80484fa9324de5eb8ca06a5a653dfb963f682f5e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:8051d3e2bf9d52a8d45b5d31629934fb4a91a0ad,s2_id,8051d3e2bf9d52a8d45b5d31629934fb4a91a0ad,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:809ea2e1529a0872db03194f8cd0044306bf784f,s2_id,809ea2e1529a0872db03194f8cd0044306bf784f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:80b6de6d3b7e8f485668757d5503df9f50680198,s2_id,80b6de6d3b7e8f485668757d5503df9f50680198,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:80d1e11b41cb4031c376ba7eb52c641a2e431c5e,s2_id,80d1e11b41cb4031c376ba7eb52c641a2e431c5e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:8147418882d2bfd83d84f3931e4765fbabf7abf1,s2_id,8147418882d2bfd83d84f3931e4765fbabf7abf1,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:8193d76d4872ef25a522be0baabba71c52971e8e,s2_id,8193d76d4872ef25a522be0baabba71c52971e8e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:81cfa7d59f25dcb95b4dde74dce69b6f5c420752,s2_id,81cfa7d59f25dcb95b4dde74dce69b6f5c420752,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:820cac73c1dcd98c1db204e6045109927928841a,s2_id,820cac73c1dcd98c1db204e6045109927928841a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:8260a9574d72b0a52d1618cc010171191e530bbb,s2_id,8260a9574d72b0a52d1618cc010171191e530bbb,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:826ff8e4851cdce2f4015c0978e1e15d511fcead,s2_id,826ff8e4851cdce2f4015c0978e1e15d511fcead,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:827fd3198b5066736c160b4cdce992b47cd34ecb,s2_id,827fd3198b5066736c160b4cdce992b47cd34ecb,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:82b75670de672c0cb483305a56f776fd79581710,s2_id,82b75670de672c0cb483305a56f776fd79581710,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:82de3e258fcbd5064399de562c4c19bd268c62dc,s2_id,82de3e258fcbd5064399de562c4c19bd268c62dc,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:82e95e37e2a00154e3ff301ab64b2dcd36444732,s2_id,82e95e37e2a00154e3ff301ab64b2dcd36444732,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:8328d53dae0b05fd09b0d1f2326bda354ee250b7,s2_id,8328d53dae0b05fd09b0d1f2326bda354ee250b7,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:835c6b72fa97fa1f47c838813e60c7b75edf7067,s2_id,835c6b72fa97fa1f47c838813e60c7b75edf7067,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:837336ff35e9265d21b45968ae1c33c804f12496,s2_id,837336ff35e9265d21b45968ae1c33c804f12496,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:84078b822bd5a05cb5b2fc4b4588e993cfd7077e,s2_id,84078b822bd5a05cb5b2fc4b4588e993cfd7077e,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:8481e19783c33258e9d376950a90ccdad8860129,s2_id,8481e19783c33258e9d376950a90ccdad8860129,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:849c604a97aba470b5d979360e82884ac90cf91c,s2_id,849c604a97aba470b5d979360e82884ac90cf91c,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:84bf95b3c655276a9677287287b5b8b23c648d68,s2_id,84bf95b3c655276a9677287287b5b8b23c648d68,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:84f1590674634e2727c8f65d2b0079478d502096,s2_id,84f1590674634e2727c8f65d2b0079478d502096,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:84fdf5d2e1b44b9c524d52b95b142345d232220a,s2_id,84fdf5d2e1b44b9c524d52b95b142345d232220a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:852151396b6174eac3a524b2611c41221911ae40,s2_id,852151396b6174eac3a524b2611c41221911ae40,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:856a7593ea1cad079386383a93e41b74e404467b,s2_id,856a7593ea1cad079386383a93e41b74e404467b,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:857822692d5dd48924057e900c55722b218af36a,s2_id,857822692d5dd48924057e900c55722b218af36a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
S2:85c30e434a2d81f61bb16981cccdda94d3766ee9,s2_id,85c30e434a2d81f61bb16981cccdda94d3766ee9,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,
