source_split,id,title,score,p1,p2,p3,p4,p5,source,text_out,error
private_test,1890,Parameterized Verification of Systems with Global Synchronization and Guards.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1701,Playing Against Fair Adversaries in Stochastic Games with Total Rewards.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,3005,Data Communicating Processes with Unreliable Channels.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2591,The Topological Mu-Calculus: completeness and decidability.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2148,Ensuring the Reliability of Your Model Checker: Interval Iteration for Markov Decision Processes.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1623,Learning Assumptions for Compositional Verification of Timed Automata.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,2410,"Braids, Twists, Trace and Duality in Combinatory Algebras.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2165,Automated Recurrence Analysis for Almost-Linear Expected-Runtime Bounds.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,3063,How unprovable is Rabin&apos;s decidability theorem?,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2535,The boundedness and zero isolation problems for weighted automata over nonnegative rationals.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1222,Generalized Consistent Query Answering under Existential Rules.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,1816,An SMT Encoding of LLVM&apos;s Memory Model for Bounded Translation Validation.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1700,Neural Network Robustness as a Verification Property: A Principled Case Study.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
private_test,811,Resolution-Based Uniform Interpolation for Multi-Agent Modal Logic Kn.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2639,Living without Beth and Craig: Definitions and Interpolants in the Guarded and Two-Variable Fragments.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2208,Starling: Lightweight Concurrency Verification with Views.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2538,Efficient Construction of Reversible Transducers from Regular Transducer Expressions.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1087,Argumentation for Explainable Reasoning with Conflicting Medical Recommendations.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,1662,Symbolic Quantum Simulation with Quasimodo.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,3077,A bifibrational reconstruction of Lawvere&apos;s presheaf hyperdoctrine.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2917,The equivalence of two dichotomy conjectures for infinite domain constraint satisfaction problems.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1922,fault: A Python Embedded Domain-Specific Language for Metaprogramming Portable Hardware Verification Components.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2866,Quasi-Open Bisimilarity with Mismatch is Intuitionistic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2691,First-order tree-to-tree functions.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1557,Inner-Approximate Reachability Computation via Zonotopic Boundary Analysis.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1896,Decidable Synthesis of Programs with Uninterpreted Functions.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2247,"Parsimonious, Simulation Based Verification of Linear Systems.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2583,The Space of Interaction.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2893,On the number of types in sparse graphs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1126,golog++ : An Integrative System Design.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2877,Around Classical and Intuitionistic Linear Logics.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1332,Towards Provenance in Heterogeneous Knowledge Bases.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2209,CTL* synthesis via LTL synthesis.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,2460,"Central Submonads and Notions of Computation: Soundness, Completeness and Internal Languages.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1054,Dealing with Conceptual Indeterminacy: A Framework Based on Supervaluation Semantics.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,1455,Raven: An SMT-Based Concurrency Verifier.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2292,Approaching Symbolic Parallelization by Synthesis of Recurrence Decompositions.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1753,"Computer Aided Verification - 34th International Conference, CAV 2022, Haifa, Israel, August 7-10, 2022, Proceedings, Part I",1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2793,Template games and differential linear logic.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2190,A Correct-by-Decision Solution for Simultaneous Place and Route.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2848,Regular Transducer Expressions for Regular Transformations.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1813,Decision Tree Learning in CEGIS-Based Termination Analysis.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,1907,"Tezla, an Intermediate Representation for Static Analysis of Michelson Smart Contracts.",1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,940,A Preference-Based Approach to Defeasible Deontic Inference.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,2066,"Numerical Software Verification - 12th International Workshop, NSV@CAV 2019, New York City, NY, USA, July 13-14, 2019, Proceedings",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2304,"Logical relations for call-by-push-value models, via internal fibrations in a 2-category.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2211,A Class of Control Certificates to Ensure Reach-While-Stay for Switched Systems.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1464,StatWhy: Formal Verification Tool for Statistical Hypothesis Testing Programs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1337,Pinpointing Axioms in Ontologies via ASP.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
private_test,1592,Minimal Logic Detection and Exporting SMTLIB Problems with Dolmen.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2805,Lambda Y-Calculus With Priorities.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1764,Isla: Integrating Full-Scale ISA Semantics and Axiomatic Concurrency Models.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1195,Online Situation-Determined Agents and their Supervision.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2486,A categorical account of composition methods in logic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1988,Quantified Invariants via Syntax-Guided Synthesis.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,770,Compound Conditionals as Random Quantities and Boolean Algebras.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2153,On Multiphase-Linear Ranking Functions.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,1615,Automated Analyses of IOT Event Monitoring Systems.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2497,A Metalanguage for Cost-Aware Denotational Semantics.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2103,Model Checking Quantitative Hyperproperties.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1540,The SemGuS Toolkit.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1013,Design and Analysis of Cryptographic Algorithms for Authentication.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,868,Strategic Reasoning in Automated Mechanism Design.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,1150,Propositional Belief Merging with OWA Operators.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2188,Cutoff Bounds for Consensus Algorithms.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2282,Limit-Deterministic Büchi Automata for Linear Temporal Logic.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1157,Can Verification of Cryptographic Libraries be liberated from the von Neumann Style?,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2826,A universal-algebraic proof of the complexity dichotomy for Monotone Monadic SNP.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2400,A proof theory of right-linear (ω-)grammars via cyclic proofs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2855,Playing with Repetitions in Data Words Using Energy Games.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2570,Characterizing Positionality in Games of Infinite Duration over Infinite Graphs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2154,Pithya: A Parallel Tool for Parameter Synthesis of Piecewise Multi-affine Dynamical Systems.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2676,A Higher Structure Identity Principle.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2931,Understanding the complexity of #SAT using knowledge compilation.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2518,Varieties of Quantitative Algebras and Their Monads.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2409,Declassification Policy for Program Complexity Analysis.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2844,Probabilistic Stable Functions on Discrete Cones are Power Series.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1632,Formula Normalizations in Verification.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2161,Syntax-Guided Optimal Synthesis for Chemical Reaction Networks.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,937,Lightweight Parallel Multi-Agent Epistemic Planning.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
private_test,2438,From Quantifier Depth to Quantifier Number: Separating Structures with k Variables.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2822,Stochastic Shortest Paths and Weight-Bounded Properties in Markov Decision Processes.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1510,"Proceedings of the 12th Workshop on Horn Clauses for Verification and Synthesis, HCVS@CAV 2025, Zagreb, Croatia, 22 July 2025.",1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,3079,Reasoning about Recursive Probabilistic Programs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1733,Self-correcting Neural Networks for Safe Classification.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,1122,Computing Logic Programs with Ordered Disjunction Using asprin.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
private_test,1354,Diagnosing Data Pipeline Failures Using Action Languages.,4.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,logprobs,4,
private_test,1133,Query Answering for Rough EL Ontologies.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,1254,Implicit Hitting Set Algorithms for Reasoning Beyond NP.,4.0,0.0,0.0,0.0,1.0,0.0,logprobs,4,
private_test,2057,Towards Bridging the Gap between Modern and Legacy Automotive ECUs: A Software-Based Security Framework for Legacy ECUs.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1178,DATA - Differential Address Trace Analysis.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2122,Exploiting Synchrony and Symmetry in Relational Verification.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1342,Towards Causality-Based Conflict Resolution in Answer Set Programs.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
private_test,1803,Verisig 2.0: Verification of Neural Network Controllers Using Taylor Model Preconditioning.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
private_test,2967,A weakest pre-expectation semantics for mixed-sign expectations.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,959,Reasoning with Inconsistent Knowledge using the Epistemic Approach to Probabilistic Argumentation.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,1143,Omission-Based Abstraction for Answer Set Programs.,5.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.0,logprobs,5,
private_test,2868,Unification nets: canonical proof net quantifiers.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2030,Reinforcement Learning and Formal Requirements.,2.0,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,2,
private_test,1110,Updating Belief in Arguments in Epistemic Graphs.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,784,Ontology-Mediated Querying on Databases of Bounded Cliquewidth.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2900,Logical paradoxes in quantum computation.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2709,Successor-Invariant First-Order Logic on Classes of Bounded Degree.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,3015,Hybrid realizability for intuitionistic and classical choice.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1186,Infinite Paths in the Situation Calculus: Axiomatization and Properties.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2542,Reasoning on Data Words over Numeric Domains.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,939,Fine-Grained Complexity of Temporal Problems.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,776,Inference with System W Satisfies Syntax Splitting.,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
private_test,2167,A Three-Tier Strategy for Reasoning About Floating-Point Numbers in SMT.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,1944,Performance Analysis of Cellular-V2X with Adaptive &amp; Selective Power Control.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1264,Generating Conflict-Free Treatments for Patients with Comorbidity Using Answer Set Programming.,5.0,0.0,0.0,0.0,0.0,1.0,logprobs,5,
private_test,999,"Proceedings of the 17th International Conference on Principles of Knowledge Representation and Reasoning, KR 2020, Rhodes, Greece, September 12-18, 2020.",1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2130,Formal Verification of a Vehicle-to-Vehicle (V2V) Messaging System.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2450,Computing the linear hull: Deciding Deterministic? and Unambiguous? for weighted automata over fields.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,3028,Games with bound guess actions.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,3080,Solvability of Matrix-Exponential Equations.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2059,Location Anomalies Detection for Connected and Autonomous Vehicles.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,1050,Variable Elimination for DLP-Functions.,3.0,0.0,0.0,1.0,0.0,0.0,logprobs,3,
private_test,2136,SCInfer: Refinement-Based Verification of Software Countermeasures Against Side-Channel Attacks.,2.0,0.0,1.0,0.0,0.0,0.0,logprobs,2,
private_test,2078,A Direct Encoding for NNC Polyhedra.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2428,Concurrent Games over Relational Structures: The Origin of Game Comonads.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2514,Solvability of orbit-finite systems of linear equations.,1.0,1.0,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,1,
private_test,2483,Higher-Dimensional Subdiagram Matching.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,3053,Healthiness from Duality.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2933,Foundation for a series of efficient simulation algorithms.,1.0,1.0,0.0,0.0,0.0,0.0,logprobs,1,
private_test,2408,Are Targeted Messages More Effective?,3.0,1.9287498933537385e-22,1.9287498933537385e-22,1.0,1.9287498933537385e-22,1.9287498933537385e-22,logprobs,3,
