id,title,venue,year,authors,doi,source_split,doi_norm,s2_id,first_surname,has_authors,title_len,author_count,oa_doi_found,openalex_error,oa_doi_id,oa_doi_title,oa_doi_year,oa_doi_cited_by_count,oa_doi_referenced_works_count,oa_doi_fwci,oa_doi_is_retracted,source_title,source_year,oa_title_found,title_search_error,title_match_score,title_year_delta,oa_title_id,openalex_doi,oa_title_title,oa_title_year,oa_title_cited_by_count,oa_title_referenced_works_count,oa_title_fwci,oa_title_is_retracted,oa_found,oa_source,oa_id,oa_year,oa_cited_by_count,oa_referenced_works_count,oa_fwci,oa_is_retracted,oa_title_match_score,oa_title_year_delta,oa_type,oa_type_crossref,abstract_source,abstract_len,has_abstract,s2_fields_of_study,s2_publication_types,doi_lookup_id,doi_lookup_type,doi_lookup_value,doi_s2_found,doi_s2_error,doi_s2_paper_id,doi_s2_title,doi_s2_venue,doi_s2_year,doi_s2_reference_count,doi_s2_citation_count,doi_s2_influential_citation_count,doi_s2_publication_types,doi_s2_fields_of_study,doi_s2_is_open_access,id_lookup_id,id_lookup_type,id_lookup_value,id_s2_found,id_s2_error,id_s2_paper_id,id_s2_title,id_s2_venue,id_s2_year,id_s2_reference_count,id_s2_citation_count,id_s2_influential_citation_count,id_s2_publication_types,id_s2_fields_of_study,id_s2_is_open_access,s2_found,s2_source,s2_reference_count,s2_citation_count,s2_influential_citation_count,s2_year,s2_is_open_access,s2_venue,crossref_found,crossref_error,crossref_title,crossref_publisher,crossref_type,crossref_subjects,crossref_subject_count,crossref_reference_count,crossref_is_referenced_by_count,crossref_license_count,crossref_has_abstract,coci_found,coci_error,coci_citation_count,log_oa_cited_by_count,log_oa_referenced_works_count,log_oa_fwci,log_s2_reference_count,log_s2_citation_count,log_s2_influential_citation_count,log_crossref_reference_count,log_crossref_is_referenced_by_count,log_coci_citation_count,paper_age,best_citation_count,best_reference_count,citation_velocity,citation_count_mean,citation_disagreement,citation_source_count,influential_ratio,external_found_count,top_s2_field,top_s2_pub_type,crossref_primary_subject,concept_has_logic,concept_has_ai,concept_has_asp,log_best_citation_count,best_citation_count_global_pct,best_citation_count_venue_pct,best_citation_count_year_pct,best_citation_count_venue_year_pct,log_best_reference_count,best_reference_count_global_pct,best_reference_count_venue_pct,best_reference_count_year_pct,best_reference_count_venue_year_pct,log_citation_velocity,citation_velocity_global_pct,citation_velocity_venue_pct,citation_velocity_year_pct,citation_velocity_venue_year_pct,oa_fwci_global_pct,oa_fwci_venue_pct,oa_fwci_year_pct,oa_fwci_venue_year_pct,s2_influential_citation_count_global_pct,s2_influential_citation_count_venue_pct,s2_influential_citation_count_year_pct,s2_influential_citation_count_venue_year_pct
1589,Structured Contracts in the EUTxO Ledger Model.,cav,2024,,https://www.semanticscholar.org/paper/da34847937879de7621d5b35b2fcb580e2593acc,public_test,,da34847937879de7621d5b35b2fcb580e2593acc,,0,47,0,,,,,,,,,,Structured Contracts in the EUTxO Ledger Model.,2024.0,False,,0.3655913978494624,0.0,https://openalex.org/W4403628868,https://doi.org/10.1016/j.future.2024.107563,Smart contract languages: A comparative analysis,2024.0,20.0,58.0,14.6671,False,0,none,,,,,,,0.3655913978494624,0.0,,,s2_tldr,342,True,,,,,,,,,,,,,,,,,,S2:da34847937879de7621d5b35b2fcb580e2593acc,s2_id,da34847937879de7621d5b35b2fcb580e2593acc,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,0,,0,none,none,none,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
2358,When is the partial map classifier a Sierpiński cone?,lics,2025,"Leoni Pugh, Jonathan Sterling",10.1109/lics65433.2025.00060,public_test,10.1109/lics65433.2025.00060,,pugh,1,53,2,True,,https://openalex.org/W4415003475,When is the partial map classifier a Sierpiński cone?,2025.0,0.0,21.0,0.0,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W4415003475,2025.0,0.0,21.0,0.0,False,0.0,,article,,s2_abstract,464,True,Computer Science|Mathematics,JournalArticle,DOI:10.1109/lics65433.2025.00060,doi,10.1109/lics65433.2025.00060,True,,babf4e047db5395954055026efbe10a391490108,When is the partial map classifier a Sierpiński cone?,Logic in Computer Science,2025.0,42.0,1.0,0.0,JournalArticle,Computer Science|Mathematics,False,,,,,,,,,,,,,,,,1,doi,42.0,1.0,0.0,2025.0,False,Logic in Computer Science,True,,When is the partial map classifier a Sierpiński cone?,IEEE,proceedings-article,,0.0,39.0,0.0,2.0,0.0,True,,0.0,0.0,3.091042453358316,0.0,3.7612001156935624,0.6931471805599453,0.0,3.6888794541139363,0.0,0.0,2,1.0,42.0,0.5,0.25,0.5,4,0.0,4,computer science,journalarticle,none,1,1,0,0.6931471805599453,0.22311046511627908,0.10430686406460296,0.6458333333333334,0.3671875,3.7612001156935624,0.7410973837209303,0.6359353970390309,0.7007575757575758,0.4609375,0.4054651081081644,0.36773255813953487,0.23620457604306863,0.6458333333333334,0.3671875,0.13566616766467066,0.1201923076923077,0.3715953307392996,0.328125,0.3228915662650602,0.29093799682034976,0.47115384615384615,0.4444444444444444
1230,Bayesian Deduction with Subjective Opinions.,kr,2016,Huaping Lu-Adler,https://www.semanticscholar.org/paper/9b5e9eec9967f51c18a610760016a704ceb967b8,public_test,,9b5e9eec9967f51c18a610760016a704ceb967b8,lu-adler,1,44,1,,,,,,,,,,Bayesian Deduction with Subjective Opinions.,2016.0,True,,1.0,0.0,https://openalex.org/W2574552952,,Bayesian deduction with subjective opinions,2016.0,6.0,18.0,1.1202,False,1,title,https://openalex.org/W2574552952,2016.0,6.0,18.0,1.1202,False,1.0,0.0,,,s2_tldr,296,True,,,,,,,,,,,,,,,,,,S2:9b5e9eec9967f51c18a610760016a704ceb967b8,s2_id,9b5e9eec9967f51c18a610760016a704ceb967b8,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,1.9459101490553132,2.9444389791664403,0.7515104238568603,,,,,,,11,6.0,18.0,0.5454545454545454,6.0,,1,,1,none,none,none,0,0,0,1.9459101490553132,0.5548691860465116,0.6688741721854304,0.3065134099616858,0.4012345679012346,2.9444389791664403,0.24909156976744187,0.38609271523178806,0.28160919540229884,0.4074074074074074,0.4353180712578455,0.3946220930232558,0.5105960264900662,0.3065134099616858,0.4012345679012346,0.6337949101796407,0.8031767955801105,0.338,0.40131578947368424,,,,
1120,Abductive Diagnosis of Complex Active Systems with Compiled Knowledge.,kr,2018,"L. Console, L. Portinale, D. Theseider Dupre",https://www.semanticscholar.org/paper/f8874107eee644d6043e49c10c92d307eb25d3e4,public_test,,f8874107eee644d6043e49c10c92d307eb25d3e4,console,1,70,3,,,,,,,,,,Abductive Diagnosis of Complex Active Systems with Compiled Knowledge.,2018.0,True,,1.0,0.0,https://openalex.org/W2899076672,,Abductive Diagnosis of Complex Active Systems with Compiled Knowledge.,2018.0,9.0,0.0,1.3538,False,1,title,https://openalex.org/W2899076672,2018.0,9.0,0.0,1.3538,False,1.0,0.0,,,s2_tldr,221,True,,,,,,,,,,,,,,,,,,S2:f8874107eee644d6043e49c10c92d307eb25d3e4,s2_id,f8874107eee644d6043e49c10c92d307eb25d3e4,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,2.302585092994046,0.0,0.8560310434614248,,,,,,,9,9.0,0.0,1.0,9.0,,1,,1,none,none,none,0,0,0,2.302585092994046,0.6584302325581395,0.7801324503311259,0.5629032258064516,0.7923076923076923,0.0,0.058684593023255814,0.1271523178807947,0.1403225806451613,0.25769230769230766,0.6931471805599453,0.5508720930232558,0.686092715231788,0.5629032258064516,0.7923076923076923,0.6697230538922155,0.8370165745856354,0.6637010676156584,0.8425925925925926,,,,
2495,Boolean symmetric vs. functional PCSP dichotomy.,lics,2023,"Tamio-Vesa Nakajima, Stanislav Živný",10.1109/lics56636.2023.10175746,public_test,10.1109/lics56636.2023.10175746,,nakajima,1,48,2,True,,https://openalex.org/W4384344714,Boolean symmetric vs. functional PCSP dichotomy,2023.0,6.0,33.0,1.1547,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W4384344714,2023.0,6.0,33.0,1.1547,False,0.0,,article,,s2_abstract,918,True,Computer Science,JournalArticle,DOI:10.1109/lics56636.2023.10175746,doi,10.1109/lics56636.2023.10175746,True,,3dc4afa9d40381726da7c6b036ce6660b6a50a77,Boolean symmetric vs. functional PCSP dichotomy,Logic in Computer Science,2023.0,41.0,6.0,0.0,JournalArticle,Computer Science,True,,,,,,,,,,,,,,,,1,doi,41.0,6.0,0.0,2023.0,True,Logic in Computer Science,True,,Boolean symmetric vs. functional PCSP dichotomy,IEEE,proceedings-article,,0.0,30.0,4.0,2.0,0.0,True,,3.0,1.9459101490553132,3.5263605246161616,0.7676515027280505,3.7376696182833684,1.9459101490553132,0.0,3.4339872044851463,1.6094379124341003,1.3862943611198906,4,6.0,41.0,1.5,4.75,1.5,4,0.0,4,computer science,journalarticle,none,1,1,0,1.9459101490553132,0.5548691860465116,0.4427994616419919,0.6567460317460317,0.6031746031746031,3.7376696182833684,0.7231104651162791,0.6056527590847914,0.6448412698412699,0.5158730158730159,0.9162907318741551,0.6746002906976745,0.594885598923284,0.6567460317460317,0.6031746031746031,0.6384730538922155,0.6936813186813187,0.7165991902834008,0.7903225806451613,0.3228915662650602,0.29093799682034976,0.3938356164383562,0.3611111111111111
2492,Evidential Decision Theory via Partial Markov Categories.,lics,2023,"Elena Di Lavore, Mario Román",10.1109/lics56636.2023.10175776,public_test,10.1109/lics56636.2023.10175776,,lavore,1,57,2,True,,https://openalex.org/W4384297654,Evidential Decision Theory via Partial Markov Categories,2023.0,7.0,65.0,1.222,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W4384297654,2023.0,7.0,65.0,1.222,False,0.0,,article,,s2_abstract,524,True,Computer Science|Mathematics,JournalArticle,DOI:10.1109/lics56636.2023.10175776,doi,10.1109/lics56636.2023.10175776,True,,79692bcceb5244058489737c734e85c33ef32c43,Evidential Decision Theory via Partial Markov Categories,Logic in Computer Science,2023.0,94.0,18.0,1.0,JournalArticle,Computer Science|Mathematics,True,,,,,,,,,,,,,,,,1,doi,94.0,18.0,1.0,2023.0,True,Logic in Computer Science,True,,Evidential Decision Theory via Partial Markov Categories,IEEE,proceedings-article,,0.0,57.0,5.0,2.0,0.0,True,,4.0,2.0794415416798357,4.189654742026425,0.7984076912174383,4.553876891600541,2.9444389791664403,0.6931471805599453,4.060443010546419,1.791759469228055,1.6094379124341003,4,18.0,94.0,4.5,8.5,6.454972243679028,4,0.05555555555555555,4,computer science,journalarticle,none,1,1,0,2.9444389791664403,0.8215843023255814,0.7860026917900403,0.9305555555555556,0.9365079365079365,4.553876891600541,0.9938226744186046,0.9885598923283984,0.9940476190476191,0.9841269841269841,1.7047480922384253,0.9200581395348837,0.9172274562584118,0.9305555555555556,0.9365079365079365,0.6511976047904192,0.7225274725274725,0.7408906882591093,0.8709677419354839,0.7201807228915663,0.6693163751987281,0.8458904109589042,0.7685185185185185
2264,Soufflé: On Synthesis of Program Analyzers.,cav,2016,"Herbert Jordan, Bernhard Scholz, Pavle Subotić",10.1007/978-3-319-41540-6_23,public_test,10.1007/978-3-319-41540-6_23,,jordan,1,43,3,True,,https://openalex.org/W2493901872,Soufflé: On Synthesis of Program Analyzers,2016.0,123.0,21.0,11.3694,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2493901872,2016.0,123.0,21.0,11.3694,False,0.0,,book-chapter,,s2_tldr,162,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-319-41540-6_23,doi,10.1007/978-3-319-41540-6_23,True,,430dfdd722baeb92c9c178c6d314f6bc08b17186,Soufflé: On Synthesis of Program Analyzers,International Conference on Computer Aided Verification,2016.0,19.0,212.0,25.0,JournalArticle|Conference,Computer Science,False,,,,,,,,,,,,,,,,1,doi,19.0,212.0,25.0,2016.0,False,International Conference on Computer Aided Verification,True,,Soufflé: On Synthesis of Program Analyzers,Springer International Publishing,book-chapter,,0.0,18.0,95.0,2.0,0.0,True,,96.0,4.820281565605037,3.091042453358316,2.5152256807817768,2.995732273553991,5.3612921657094255,3.258096538021482,2.9444389791664403,4.564348191467836,4.574710978503383,11,212.0,21.0,19.272727272727273,131.5,55.211713732987256,4,0.1179245283018868,4,computer science,journalarticle,none,0,1,0,5.3612921657094255,0.9974563953488372,0.9911616161616161,1.0,1.0,3.091042453358316,0.3079578488372093,0.2013888888888889,0.36398467432950193,0.27702702702702703,3.009276498661748,0.9963662790697675,0.9873737373737373,1.0,1.0,0.9618263473053892,0.8848641655886158,0.928,0.8513513513513513,0.9969879518072289,0.9882075471698113,0.9927536231884058,0.9838709677419355
1481,A Misconception-Driven Adaptive Tutor for Linear Temporal Logic.,cav,2025,"Siddhartha Prasad, Ben Greenman, Tim Nelson, Shriram Krishnamurthi",https://www.semanticscholar.org/paper/a8d3b854521035acd9705d17102270f007640f7f,public_test,,a8d3b854521035acd9705d17102270f007640f7f,prasad,1,64,4,,,,,,,,,,A Misconception-Driven Adaptive Tutor for Linear Temporal Logic.,2025.0,True,,1.0,0.0,https://openalex.org/W4412544510,https://doi.org/10.1007/978-3-031-98685-7_9,A Misconception-Driven Adaptive Tutor for Linear Temporal Logic,2025.0,0.0,57.0,0.0,False,1,title,https://openalex.org/W4412544510,2025.0,0.0,57.0,0.0,False,1.0,0.0,,,openalex_year_abstract,1275,True,,,,,,,,,,,,,,,,,,S2:a8d3b854521035acd9705d17102270f007640f7f,s2_id,a8d3b854521035acd9705d17102270f007640f7f,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,0.0,4.060443010546419,0.0,,,,,,,2,0.0,57.0,0.0,0.0,,1,,1,none,none,none,0,0,0,0.0,0.08357558139534883,0.045454545454545456,0.26325757575757575,0.23717948717948717,4.060443010546419,0.9009811046511628,0.8939393939393939,0.884469696969697,0.8525641025641025,0.0,0.08357558139534883,0.045454545454545456,0.26325757575757575,0.23717948717948717,0.13566616766467066,0.062095730918499355,0.3715953307392996,0.2638888888888889,,,,
2033,Symbolic Monitoring Against Specifications Parametric in Time and Data.,cav,2019,"Masaki Waga, Étienne André, Ichiro Hasuo",10.1007/978-3-030-25540-4_30,public_test,10.1007/978-3-030-25540-4_30,,waga,1,71,3,True,,https://openalex.org/W2957290330,Symbolic Monitoring Against Specifications Parametric in Time and Data,2019.0,9.0,40.0,3.1844,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2957290330,2019.0,9.0,40.0,3.1844,False,0.0,,book-chapter,,s2_abstract,592,True,Computer Science|Mathematics,JournalArticle|Conference,DOI:10.1007/978-3-030-25540-4_30,doi,10.1007/978-3-030-25540-4_30,True,,6eab0c28656bade3626f744ec7c188049325dfaf,Symbolic Monitoring against Specifications Parametric in Time and Data,International Conference on Computer Aided Verification,2019.0,53.0,12.0,1.0,JournalArticle|Conference,Computer Science|Mathematics,True,,,,,,,,,,,,,,,,1,doi,53.0,12.0,1.0,2019.0,True,International Conference on Computer Aided Verification,True,,Symbolic Monitoring Against Specifications Parametric in Time and Data,Springer International Publishing,book-chapter,,0.0,36.0,5.0,1.0,0.0,True,,5.0,2.302585092994046,3.713572066704308,1.4313633244874688,3.9889840465642745,2.5649493574615367,0.6931471805599453,3.6109179126442243,1.791759469228055,1.791759469228055,8,12.0,53.0,1.5,7.75,3.4034296427770228,4,0.08333333333333333,4,computer science,journalarticle,none,0,1,0,2.5649493574615367,0.723655523255814,0.577020202020202,0.6162361623616236,0.4896907216494845,3.9889840465642745,0.8748183139534884,0.8541666666666666,0.8911439114391144,0.9175257731958762,0.9162907318741551,0.6746002906976745,0.5119949494949495,0.6162361623616236,0.4896907216494845,0.8177395209580839,0.517464424320828,0.8097014925373134,0.6288659793814433,0.7201807228915663,0.5884433962264151,0.6936274509803921,0.6463414634146342
1704,Proof-Guided Underapproximation Widening for Bounded Model Checking.,cav,2022,"Prantik Chatterjee, Jaydeepsinh Meda, Akash Lal, Subhajit Roy",https://www.semanticscholar.org/paper/11184422e3ef31e748c560e4bab970b9ee7a7157,public_test,,11184422e3ef31e748c560e4bab970b9ee7a7157,chatterjee,1,68,4,,,,,,,,,,Proof-Guided Underapproximation Widening for Bounded Model Checking.,2022.0,True,,1.0,0.0,https://openalex.org/W4290087437,https://doi.org/10.1007/978-3-031-13185-1_15,Proof-Guided Underapproximation Widening for Bounded Model Checking,2022.0,7.0,36.0,4.6464,False,1,title,https://openalex.org/W4290087437,2022.0,7.0,36.0,4.6464,False,1.0,0.0,,,openalex_year_abstract,2527,True,,,,,,,,,,,,,,,,,,S2:11184422e3ef31e748c560e4bab970b9ee7a7157,s2_id,11184422e3ef31e748c560e4bab970b9ee7a7157,False,,,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,2.0794415416798357,3.6109179126442243,1.7310181739388686,,,,,,,5,7.0,36.0,1.4,7.0,,1,,1,none,none,none,0,0,0,2.0794415416798357,0.5913880813953488,0.4318181818181818,0.634453781512605,0.47619047619047616,3.6109179126442243,0.6297238372093024,0.5776515151515151,0.6302521008403361,0.6507936507936508,0.8754687373538999,0.6511627906976745,0.48169191919191917,0.634453781512605,0.47619047619047616,0.8688248502994012,0.6293661060802069,0.9085106382978724,0.6693548387096774,,,,
2114,Layered Concurrent Programs.,cav,2018,"P Sathyasri, P Thenmozhi, S Sakthivel",https://www.semanticscholar.org/paper/6b5ab9adc0d2c1b26eb35add0441007f1177e2c3,public_test,,6b5ab9adc0d2c1b26eb35add0441007f1177e2c3,sathyasri,1,28,3,,,,,,,,,,Layered Concurrent Programs.,2018.0,True,,1.0,0.0,https://openalex.org/W2883180298,https://doi.org/10.1007/978-3-319-96145-3_5,Layered Concurrent Programs,2018.0,25.0,16.0,2.9865,False,1,title,https://openalex.org/W2883180298,2018.0,25.0,16.0,2.9865,False,1.0,0.0,,,s2_tldr,261,True,,,,,,,,,,,,,,,,,,S2:6b5ab9adc0d2c1b26eb35add0441007f1177e2c3,s2_id,6b5ab9adc0d2c1b26eb35add0441007f1177e2c3,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,3.258096538021482,2.833213344056216,1.3829136529604131,,,,,,,9,25.0,16.0,2.7777777777777777,25.0,,1,,1,none,none,none,0,0,0,3.258096538021482,0.8775436046511628,0.7847222222222222,0.817741935483871,0.6176470588235294,2.833213344056216,0.21711482558139536,0.11805555555555555,0.4129032258064516,0.08088235294117647,1.329135947279942,0.8341206395348837,0.7222222222222222,0.817741935483871,0.6176470588235294,0.8057634730538922,0.49029754204398446,0.8398576512455516,0.4852941176470588,,,,
1699,Local Search for SMT on Linear Integer Arithmetic.,cav,2022,"Shaowei Cai, Bohan Li, Xindi Zhang",https://www.semanticscholar.org/paper/131cbfd2700f7b109f76da44c105a54312588d2a,public_test,,131cbfd2700f7b109f76da44c105a54312588d2a,cai,1,50,3,,,,,,,,,,Local Search for SMT on Linear Integer Arithmetic.,2022.0,True,,1.0,0.0,https://openalex.org/W4289874371,https://doi.org/10.1007/978-3-031-13188-2_12,Local Search for SMT on Linear Integer Arithmetic,2022.0,13.0,36.0,6.798,False,1,title,https://openalex.org/W4289874371,2022.0,13.0,36.0,6.798,False,1.0,0.0,,,openalex_year_abstract,1177,True,,,,,,,,,,,,,,,,,,S2:131cbfd2700f7b109f76da44c105a54312588d2a,s2_id,131cbfd2700f7b109f76da44c105a54312588d2a,False,"400: {""error"":""No valid paper ids given""}
",,,,,,,,,,,0,none,,,,,,,,,,,,,,,,,,,,,2.6390573296152584,3.6109179126442243,2.0538672905604054,,,,,,,5,13.0,36.0,2.6,13.0,,1,,1,none,none,none,0,0,0,2.6390573296152584,0.7410973837209303,0.6022727272727273,0.8214285714285714,0.7698412698412699,3.6109179126442243,0.6297238372093024,0.5776515151515151,0.6302521008403361,0.6507936507936508,1.2809338454620642,0.8204941860465116,0.7013888888888888,0.8214285714285714,0.7698412698412699,0.9184131736526946,0.7645536869340233,0.9446808510638298,0.8064516129032258,,,,
2854,A Theory of Register Monitors.,lics,2018,"Thomas Ferrère, Thomas A. Henzinger, N. Ege Saraç",10.1145/3209108.3209194,public_test,10.1145/3209108.3209194,,ferrère,1,30,3,True,,https://openalex.org/W2798942084,A Theory of Register Monitors,2018.0,14.0,42.0,1.7096,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W2798942084,2018.0,14.0,42.0,1.7096,False,0.0,,article,,s2_abstract,1449,True,Computer Science,JournalArticle|Book|Conference,DOI:10.1145/3209108.3209194,doi,10.1145/3209108.3209194,True,,a6f077629225f1a59cf3aa34d5a8120d0cae9a7a,A Theory of Register Monitors,Logic in Computer Science,2018.0,43.0,12.0,0.0,JournalArticle|Book|Conference,Computer Science,False,,,,,,,,,,,,,,,,1,doi,43.0,12.0,0.0,2018.0,False,Logic in Computer Science,True,,A Theory of Register Monitors,ACM,proceedings-article,,0.0,41.0,11.0,1.0,0.0,True,,10.0,2.70805020110221,3.7612001156935624,0.9968010225214249,3.784189633918261,2.5649493574615367,0.0,3.7376696182833684,2.4849066497880004,2.3978952727983707,9,14.0,43.0,1.5555555555555556,11.75,1.707825127659933,4,0.0,4,computer science,journalarticle,none,1,1,0,2.70805020110221,0.7614462209302325,0.699192462987887,0.6887096774193548,0.5617977528089888,3.784189633918261,0.7587209302325582,0.6655450874831763,0.896774193548387,0.797752808988764,0.9382696385929303,0.6887718023255814,0.620457604306864,0.6887096774193548,0.5617977528089888,0.718188622754491,0.8090659340659341,0.7259786476868327,0.8,0.3228915662650602,0.29093799682034976,0.21551724137931033,0.22857142857142856
2534,Cyclic Implicit Complexity.,lics,2022,"Gianluca Curzi, Anupam Das",10.1145/3793666,public_test,10.1145/3793666,,curzi,1,27,2,True,,https://openalex.org/W7126424374,Cyclic Implicit Complexity,2026.0,0.0,26.0,0.0,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W7126424374,2026.0,0.0,26.0,0.0,False,0.0,,article,,s2_abstract,925,True,Computer Science|Mathematics,JournalArticle,DOI:10.1145/3793666,doi,10.1145/3793666,True,,f5f6e8f986d7fa1679f0fb602a45bbbc276cf160,Cyclic Implicit Complexity,ACM Transactions on Computational Logic,2021.0,38.0,9.0,0.0,JournalArticle,Computer Science|Mathematics,False,,,,,,,,,,,,,,,,1,doi,38.0,9.0,0.0,2021.0,False,ACM Transactions on Computational Logic,True,,Cyclic Implicit Complexity,Association for Computing Machinery (ACM),journal-article,,0.0,35.0,0.0,0.0,1.0,True,,0.0,0.0,3.295836866004329,0.0,3.6635616461296463,2.302585092994046,0.0,3.58351893845611,0.0,0.0,5,9.0,38.0,1.8,2.25,4.5,4,0.0,4,computer science,journalarticle,none,1,1,0,2.302585092994046,0.6584302325581395,0.5612382234185733,0.7331932773109243,0.6507936507936508,3.6635616461296463,0.6673328488372093,0.5269179004037685,0.6722689075630253,0.5317460317460317,1.0296194171811581,0.7272892441860465,0.6641991924629879,0.7331932773109243,0.6507936507936508,0.13566616766467066,0.1201923076923077,0.07234042553191489,0.08064516129032258,0.3228915662650602,0.29093799682034976,0.36607142857142855,0.3333333333333333
1486,Engineering an Efficient Probabilistic Exact Model Counter.,cav,2025,"Mate Soos, Kuldeep S. Meel",10.1007/978-3-031-98682-6_5,public_test,10.1007/978-3-031-98682-6_5,,soos,1,59,2,True,,https://openalex.org/W4412543571,Engineering an Efficient Probabilistic Exact Model Counter,2025.0,0.0,28.0,0.0,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W4412543571,2025.0,0.0,28.0,0.0,False,0.0,,book-chapter,,s2_tldr,410,True,Computer Science,JournalArticle|Conference,DOI:10.1007/978-3-031-98682-6_5,doi,10.1007/978-3-031-98682-6_5,True,,b07131f00ef10244c655ce883b9e5054ff8c2769,Engineering an Efficient Probabilistic Exact Model Counter,International Conference on Computer Aided Verification,2025.0,37.0,3.0,0.0,JournalArticle|Conference,Computer Science,False,,,,,,,,,,,,,,,,1,doi,37.0,3.0,0.0,2025.0,False,International Conference on Computer Aided Verification,True,,Engineering an Efficient Probabilistic Exact Model Counter,Springer Nature Switzerland,book-chapter,,0.0,37.0,0.0,2.0,1.0,True,,0.0,0.0,3.367295829986474,0.0,3.6375861597263857,1.3862943611198906,0.0,3.6375861597263857,0.0,0.0,2,3.0,37.0,1.5,0.75,1.5,4,0.0,4,computer science,journalarticle,none,0,1,0,1.3862943611198906,0.3960755813953488,0.2481060606060606,0.9034090909090909,0.8717948717948718,3.6375861597263857,0.6495276162790697,0.601010101010101,0.615530303030303,0.5641025641025641,0.9162907318741551,0.6746002906976745,0.5119949494949495,0.9034090909090909,0.8717948717948718,0.13566616766467066,0.062095730918499355,0.3715953307392996,0.2638888888888889,0.3228915662650602,0.2511792452830189,0.47115384615384615,0.5416666666666666
2476,Allegories of Symbolic Manipulations.,lics,2023,Francesco Gavazzo,10.1109/lics56636.2023.10175807,public_test,10.1109/lics56636.2023.10175807,,gavazzo,1,37,1,True,,https://openalex.org/W4384344697,Allegories of Symbolic Manipulations,2023.0,0.0,126.0,0.0,False,,,,,,,,,,,,,,,1,doi,https://openalex.org/W4384344697,2023.0,0.0,126.0,0.0,False,0.0,,article,,s2_abstract,712,True,Computer Science,JournalArticle,DOI:10.1109/lics56636.2023.10175807,doi,10.1109/lics56636.2023.10175807,True,,033fea666c1da3ad35efa9f3bc54f5d5a996ee5f,Allegories of Symbolic Manipulations,Logic in Computer Science,2023.0,137.0,0.0,0.0,JournalArticle,Computer Science,True,,,,,,,,,,,,,,,,1,doi,137.0,0.0,0.0,2023.0,True,Logic in Computer Science,True,,Allegories of Symbolic Manipulations,IEEE,proceedings-article,,0.0,118.0,0.0,2.0,0.0,True,,0.0,0.0,4.844187086458591,0.0,4.927253685157205,0.0,0.0,4.77912349311153,0.0,0.0,4,0.0,137.0,0.0,0.0,0.0,4,,4,computer science,journalarticle,none,1,1,0,0.0,0.08357558139534883,0.028936742934051143,0.06746031746031746,0.047619047619047616,4.927253685157205,0.9996366279069767,0.9986541049798116,1.0,1.0,0.0,0.08357558139534883,0.028936742934051143,0.06746031746031746,0.047619047619047616,0.13566616766467066,0.1201923076923077,0.09919028340080972,0.08064516129032258,0.3228915662650602,0.29093799682034976,0.3938356164383562,0.3611111111111111
