id,title,venue,year,authors,doi,Label
2337,Stopping Criteria for Value Iteration on Concurrent Stochastic Reachability and Safety Games.,lics,2025,"Marta Grobelna, Jan Křetínský, Maximilian Weininger",10.1109/lics65433.2025.00049,2
2338,Semantical Analysis of Intuitionistic Modal Logics between CK and IK.,lics,2025,"Jim De Groot, Ian Shillito, Ranald Clouston",10.1109/lics65433.2025.00020,1
2340,Transductions of Graph Classes Admitting Product Structure.,lics,2025,"Petr Hliněný, Jan Jedelský",10.1109/lics65433.2025.00069,3
2341,Homological Invariants of Higher-Order Equational Theories.,lics,2025,Mirai Ikebuchi,10.1109/lics65433.2025.00024,2
2342,Ordinal Exponentiation in Homotopy Type Theory.,lics,2025,"Tom De Jong, Nicolai Kraus, Fredrik Nordvall Forsberg, Chuangjie Xu",10.1109/lics65433.2025.00027,1
2343,Multiple Reachability in Linear Dynamical Systems.,lics,2025,"Toghrul Karimov, Edon Kelmendi, Joël Ouaknine, James Worrell",10.1109/lics65433.2025.00055,2
2345,Interpolation for the two-way modal μ-calculus.,lics,2025,"Johannes Kloibhofer, Yde Venema",10.1109/lics65433.2025.00019,1
2347,Separation and Definability in Fragments of Two-Variable First-Order Logic with Counting.,lics,2025,"Louwe Kuijer, Tony Tan, Frank Wolter, Michael Zakharyaschev",10.1109/lics65433.2025.00032,3
2348,"Operator Spaces, Linear Logic and the Heisenberg-Schrödinger Duality of Quantum Theory.",lics,2025,"Bert Lindenhovius, Vladimir Zamdzhiev",10.1109/lics65433.2025.00071,1
2349,The Steenrod squares via unordered joins.,lics,2025,"Axel Ljungström, David Wärn",10.1109/lics65433.2025.00029,1
2350,Minimal History-Deterministic Co-Büchi Automata: Congruences and Passive Learning.,lics,2025,"Christof Löding, Igor Walukiewicz",10.1109/lics65433.2025.00039,1
2351,Binary symmetries of tractable non-rigid structures.,lics,2025,"Paolo Marimon, Michael Pinsker",10.1109/lics65433.2025.00036,2
2352,Learning Deterministic One-Counter Automata in Polynomial Time.,lics,2025,"Prince Mathew, Vincent Penelle, A. V. Sreejith",10.1109/lics65433.2025.00040,1
2353,Model Enumeration of Two-Variable Logic with Quadratic Delay Complexity.,lics,2025,"Qiaolan Meng, Juhua Pu, Hongting Niu, Yuyi Wang, Yuanhong Wang, Ondřej Kuželka",10.1109/lics65433.2025.00030,1
2355,Navigational hierarchies of regular languages.,lics,2025,"Thomas Place, Marc Zeitoun",10.1109/lics65433.2025.00031,3
2359,A Complexity Dichotomy for Semilinear Target Sets in Automata with One Counter.,lics,2025,"Yousef Shakiba, Henry Sinclair-Banks, Georg Zetzsche",10.1109/lics65433.2025.00051,1
2361,Quantifier Elimination for Regular Integer Linear-Exponential Programming.,lics,2025,Mikhail R. Starchak,10.1109/lics65433.2025.00011,2
2362,"Random Variables, Conditional Independence and Categories of Abstract Sample Spaces.",lics,2025,Dario Stein,10.1109/lics65433.2025.00042,1
2363,Characterization and Decidability of FC-Definable Regular Languages.,lics,2025,"Sam M. Thompson, Nicole Schweikardt, Dominik D. Freydenberger",10.1109/lics65433.2025.00033,1
2364,Equivalence Hypergraphs: DPO Rewriting for Monoidal E-Graphs.,lics,2025,"Aleksei Tiurin, Chris Barrett, Dan R. Ghica, Nick Hu",10.1109/lics65433.2025.00023,1
2365,Compositional Taylor expansion in cartesian differential categories.,lics,2025,A. Walch,10.1109/lics65433.2025.00062,1
2366,The internal languages of univalent categories.,lics,2025,Niels van der Weide,10.1109/lics65433.2025.00016,2
2367,Behavioural Conformances based on Lax Couplings.,lics,2025,"Paul Wild, Lutz Schröder",10.1109/lics65433.2025.00065,1
2368,"40th Annual ACM/IEEE Symposium on Logic in Computer Science, LICS 2025, Singapore, June 23-26, 2025",lics,2025,,https://www.semanticscholar.org/paper/1ba67d0ffce908ac9203917a7440ca1b86e08191,1
2369,Separating Markov&apos;s Principles.,lics,2024,"Mordecai Waegell, Jeff Tollaksen, Yakir Aharonov",https://www.semanticscholar.org/paper/a328d89da1e92e1f5f9d36b7ee01003ba6ec677d,5
2370,Bialgebraic Reasoning on Higher-order Program Equivalence.,lics,2024,"Sergey Goncharov, Stefan Milius, Stelios Tsampas, Henning Urbat",10.1145/3661814.3662099,1
2371,Equivariant ideals of polynomials.,lics,2024,"Arka Ghosh, Sławomir Lasota",10.1145/3661814.3662074,2
2372,An expressively complete local past propositional dynamic logic over Mazurkiewicz traces and its applications.,lics,2024,"Bharat Adsul, Paul Gastin, Shantanu Kulkarni, Pascal Weil",10.1145/3661814.3662110,1
2373,Non-Elementary Compression of First-Order Proofs in Deep Inference Using Epsilon-Terms.,lics,2024,Cameron Allett,10.1145/3661814.3662101,2
2374,Verifying Unboundedness via Amalgamation.,lics,2024,"Ashwani Anand, Sylvain Schmitz, Lia Schütze, Georg Zetzsche",10.1145/3661814.3662133,1
2375,Genericity Through Stratification.,lics,2024,"Victor Arrial, Giulio Guerrieri, Delia Kesner",10.1145/3661814.3662113,1
2376,Deterministic Sub-exponential Algorithm for Discounted-sum Games with Unary Weights.,lics,2024,"Ali Asadi, Krishnendu Chatterjee, Jakub Svoboda, Raimundo Saona Urmeneta",10.1145/3661814.3662080,1
2377,Decidability and Complexity of Decision Problems for Affine Continuous VASS.,lics,2024,A. R. Balasubramanian,10.1145/3661814.3662124,1
2378,Injective hardness condition for PCSPs.,lics,2024,"Demian Banakh, Marcin Kozik",10.1145/3661814.3662072,1
2379,The Relational Machine Calculus.,lics,2024,"Gary W. Hansen, James V. Hansen",https://www.semanticscholar.org/paper/e2c5f4013b1d72464193b9ee21fc3b5660999172,4
2380,Algebraic Approach to Approximation.,lics,2024,,https://www.semanticscholar.org/paper/d08524bc55df8e109168acbd65c80511df72941d,3
2382,Element-free probability distributions and random partitions.,lics,2024,"Victor Blanchi, Hugo Paquet",10.1145/3661814.3662131,4
2383,Soundness of reset workflow nets.,lics,2024,Julio B. Clempner,https://www.semanticscholar.org/paper/24dd5d814dd7e3e9471154fb677e2da57dd31e57,5
2384,The Complexity of Resilience Problems via Valued Constraint Satisfaction Problems.,lics,2024,"Manuel Bodirsky, Žaneta Semanišinová, Carsten Lutz",10.1145/3661814.3662071,3
2385,Rank-decreasing transductions.,lics,2024,"Mikołaj Bojańczyk, Pierre Ohlmann",10.1145/3661814.3662083,2
2386,Discounted-Sum Automata with Real-Valued Discount Factors.,lics,2024,Udi Boker,10.1145/3661814.3662090,1
2387,Diagrammatic Algebra of First Order Logic.,lics,2024,"Filippo Bonchi, Alessandro Di Giorgio, Nathan Haydon, Pawel Sobocinski",10.1145/3661814.3662078,3
2388,Bounded-Memory Strategies in Partial-Information Games.,lics,2024,"Sougata Bose, Rasmus Ibsen-Jensen, Patrick Totzke",10.1145/3661814.3662096,1
2389,Primitive Recursive Dependent Type Theory.,lics,2024,"Ulrik Torben Buchholtz, Johannes Schipp von Branitz",10.1145/3661814.3662136,2
2391,On symmetries of spheres in univalent foundations.,lics,2024,"Pierre Cagne, Ulrik Torben Buchholtz, Nicolai Kraus, Marc Bezem",10.1145/3661814.3662115,1
2392,Positional ω-regular languages.,lics,2024,"Antonio Casares, Pierre Ohlmann",https://www.semanticscholar.org/paper/4ef8cdacfb15150b0655fcf5f6567bbfdb3d4004,1
2393,The Finite Satisfiability Problem for PCTL is Undecidable.,lics,2024,"Miroslav Chodil, Antonín Kučera",https://www.semanticscholar.org/paper/45504a51d82c98057cfa6d3f248267a9c74cf868,1
2394,Quantum advantage and CSP complexity.,lics,2024,Lorenzo Ciardo,10.1145/3661814.3662118,1
2395,1-in-3 vs. Not-All-Equal: Dichotomy of a broken promise.,lics,2024,"Lorenzo Ciardo, Marcin Kozik, Andrei Krokhin, Tamio-Vesa Nakajima, Stanislav Živný",10.1145/3661814.3662069,1
2396,Slice closures of indexed languages and word equations with counting constraints.,lics,2024,"Laura Ciobanu, Georg Zetzsche",10.1145/3661814.3662134,2
2398,Minimal Equational Theories for Quantum Circuits.,lics,2024,"Alexandre Clément, Noé Delorme, Simon Perdrix",10.1145/3661814.3662088,1
2399,Local consistency as a reduction between constraint satisfaction problems.,lics,2024,"Víctor Dalmau, Jakub Opršal",10.1145/3661814.3662068,3
2401,First order complexity of finite random structures.,lics,2024,"Danila Demin, Maksim Zhukovskii",10.1145/3661814.3662127,3
2402,Finite-valued Streaming String Transducers.,lics,2024,"Emmanuel Filiot, Ismaël Jecker, Christof Löding, Anca Muscholl, Gabriele Puppis, Sarah Winter",10.46298/theoretics.25.1,1
2403,A Syntax for Strictly Associative and Unital ∞-Categories.,lics,2024,"Eric Finster, Alex Rice, Jamie Vicary",10.1145/3661814.3662102,1
2404,On the complexity of Maslov&apos;s class K.,lics,2024,"ZeeshanIqbal Bhat, CR Naik, JayeshS Rahalkar",https://ceur-ws.org/Vol-3799/abstract2GDE24.pdf,2
2405,Elementary first-order model checking for sparse graphs.,lics,2024,"Jakub Gajarský, Michał Pilipczuk, Marek Sokołowski, Giannos Stamoulis, Szymon Toruńczyk",10.1145/3661814.3662094,3
2407,A Cartesian Closed Category for Random Variables.,lics,2024,"Pietro Di Gianantonio, Abbas Edalat",10.1145/3661814.3662126,4
2411,A Profunctorial Semantics for Quantum Supermaps.,lics,2024,"James Hefford, Matt Wilson",10.1145/3661814.3662123,1
2412,First order distinguishability of sparse random graphs.,lics,2024,"Tal Hershko, Maksim Zhukovskii",10.1145/3661814.3662117,3
2413,On the Completeness of Interpolation Algorithms.,lics,2024,"Stefan Hetzl, Raheleh Jalali",10.1145/3661814.3662112,4
2414,Determinisation and Unambiguisation of Polynomially-Ambiguous Rational Weighted Automata.,lics,2024,"Ismaël Jecker, Filip Mazowiecki, David Purser",10.1145/3661814.3662073,1
2415,No Go Theorems: Directed Containers That Do Not Distribute Over Distribution Monads.,lics,2024,"Amin Karamlou, Nihil Shah",10.1145/3661814.3662137,1
2416,Defining algorithmically presented structures in first order logic.,lics,2024,"Nadim Kasymov, Nadira Karimova, Bakh Khoussainov",10.1145/3661814.3662120,3
2417,δ is for Dialectica.,lics,2024,,https://www.semanticscholar.org/paper/cbc396283393d6fe244b93af6205859bfd468544,1
2418,On the Separability Problem of VASS Reachability Languages.,lics,2024,"Eren Keskin, Roland Meyer",10.1145/3661814.3662116,1
2422,Pushdown Normal-Form Bisimulation: A Nominal Context-Free Approach to Program Equivalence.,lics,2024,"Vasileios Koutavas, Yu-Yang Lin, Nikos Tzevelekos",10.1145/3661814.3662103,2
2425,Decidability of Quasi-Dense Modal Logics.,lics,2024,"Tim Lyon, Piotr Ostropolski-Nalewaja",10.1145/3661814.3662111,3
2426,Delooping cyclic groups with lens spaces in homotopy type theory.,lics,2024,"Samuel Mimram, Emile Oleon",10.1145/3661814.3662077,1
2427,Linear Termination is Undecidable.,lics,2024,"Fabian Mitterwallner, Aart Middeldorp, René Thiemann",10.1145/3661814.3662081,3
2429,"Effectful semantics in bicategories: strong, commutative, and concurrent pseudomonads.",lics,2024,"Hugo Paquet, Philip Saville",10.1145/3661814.3662130,1
2431,Separation and Encodability in Mixed Choice Multiparty Sessions.,lics,2024,"Kirstin Peters, Nobuko Yoshida",10.1145/3661814.3662085,1
2433,"Dot-depth three, return of the J-class.",lics,2024,"Thomas Place, Marc Zeitoun",10.1145/3661814.3662082,1
2434,A Completeness Theorem for Probabilistic Regular Expressions.,lics,2024,"Wojciech Różowski, Alexandra Silva",10.1145/3661814.3662084,5
2435,Natural numbers from integers.,lics,2024,"Nita H. Shah, Vishnuprasad D. Thakkar",https://www.semanticscholar.org/paper/94cd2f17eebd7b400e9aa9670cfc7ff467389b99,4
2436,Model Checking Disjoint-Paths Logic on Topological-Minor-Free Graph Classes.,lics,2024,"Nicole Schirrmacher, Sebastian Siebertz, Giannos Stamoulis, Dimitrios M. Thilikos, Alexandre Vigny",10.1145/3661814.3662089,3
2439,Complete Game Logic with Sabotage.,lics,2024,"Noah Abou El Wafa, André Platzer",10.1145/3661814.3662121,1
2440,Initial Algebras Unchained - A Novel Initial Algebra Construction Formalized in Agda.,lics,2024,"Thorsten Wißmann, Stefan Milius",10.1145/3661814.3662105,2
2441,"Proceedings of the 39th Annual ACM/IEEE Symposium on Logic in Computer Science, LICS 2024, Tallinn, Estonia, July 8-11, 2024",lics,2024,,https://ceur-ws.org/Vol-3799/abstract2GDE24.pdf,1
2442,The Identity Problem in the special affine group of Z2.,lics,2023,Ruiwen Dong,https://www.semanticscholar.org/paper/0d54bb3535f6b200fb51610f9af740cf345cc2be,1
2443,A system of inference based on proof search: an extended abstract.,lics,2023,Dale Miller,10.1109/lics56636.2023.10175827,3
2444,Orbit-finite linear programming.,lics,2023,"Arka Ghosh, Piotr Hofman, Sławomir Lasota",https://www.semanticscholar.org/paper/857822692d5dd48924057e900c55722b218af36a,1
2445,Stochastic Best-Effort Strategies for Borel Goals.,lics,2023,"Benjamin Aminof, Giuseppe De Giacomo, Sasha Rubin, Florian Zuleger",10.1109/lics56636.2023.10175747,1
2447,A Higher-Order Indistinguishability Logic for Cryptographic Reasoning.,lics,2023,"David Baelde, Adrien Koutsos, Joseph Lallemand",10.1109/lics56636.2023.10175781,1
2448,Multiplicity Problems on Algebraic Series and Context-Free Grammars.,lics,2023,"Nikhil Balaji, Lorenzo Clemente, Klara Nosan, Mahsa Shirmohammadi, James Worrell",10.1109/lics56636.2023.10175707,3
2451,Embedded Finite Models beyond Restricted Quantifier Collapse.,lics,2023,"Michael Benedikt, Ehud Hrushovski",10.1109/lics56636.2023.10175804,1
2453,Simulating Logspace-Recursion with Logarithmic Quantifier Depth.,lics,2023,"Steffen van Bergerem, Martin Grohe, Sandra Kiefer, Luca Oeljeklaus",10.1109/lics56636.2023.10175818,2
2454,Revisiting Membership Problems in Subclasses of Rational Relations.,lics,2023,"Pascal Bergsträßer, Moses Ganardi",10.1109/lics56636.2023.10175722,3
2455,Verifying linear temporal specifications of constant-rate multi-mode systems.,lics,2023,"Michael Blondin, Philip Offtermatt, Alex Sansfaçon-Buchanan",10.1109/lics56636.2023.10175721,1
2456,Folding interpretations.,lics,2023,Mikołaj Bojańczyk,10.1109/lics56636.2023.10175796,4
2457,On the Growth Rates of Polyregular Functions.,lics,2023,Mikołaj Bojańczyk,10.1109/lics56636.2023.10175808,1
2458,Operational Algorithmic Game Semantics.,lics,2023,"Benedict Bunting, Andrzej S. Murawski",10.1109/lics56636.2023.10175791,1
2459,Complete Graphical Language for Hermiticity-Preserving Superoperators.,lics,2023,"Titouan Carette, Timothée Hoffreumon, Émile Larroque, Renaud Vilmart",10.1109/lics56636.2023.10175712,1
2461,Cut-Restriction: From Cuts to Analytic Cuts.,lics,2023,"Agata Ciabattoni, Timo Lang, Revantha Ramanayake",10.1109/lics56636.2023.10175785,2
2462,The Cartesian Closed Bicategory of Thin Spans of Groupoids.,lics,2023,"Pierre Clairambault, Simon Forest",10.1109/lics56636.2023.10175754,1
2463,From Thin Concurrent Games to Generalized Species of Structures.,lics,2023,"Pierre Clairambault, Federico Olimpieri, Hugo Paquet",https://www.semanticscholar.org/paper/0a0f04bf85aca732af0354fdd19f7ecc25e0fabd,1
2464,A Complete Equational Theory for Quantum Circuits.,lics,2023,"Alexandre Clément, Nicolas Heurtel, Shane Mansfield, Simon Perdrix, Benoît Valiron",10.1109/lics56636.2023.10175801,3
2466,Computational expressivity of (circular) proofs with fixed points.,lics,2023,"Gianluca Curzi, Anupam Das",10.46298/lmcs-21(4:18)2025,3
2467,Deterministic stream-sampling for probabilistic programming: semantics and verification.,lics,2023,"Fredrik Dahlqvist, Alexandra Silva, William Smith",10.1109/lics56636.2023.10175773,4
2468,Logic for Explainable AI.,lics,2023,Adnan Darwiche,10.1109/lics56636.2023.10175757,5
2472,Fixed Point Logics on Hemimetric Spaces.,lics,2023,"David Fernández-Duque, Quentin Gougeon",10.1109/lics56636.2023.10175784,1
2473,Structure-Aware Lower Bounds and Broadening the Horizon of Tractability for QBF.,lics,2023,"Johannes K. Fichte, Robert Ganian, Markus Hecher, Friedrich Slivovsky, Sebastian Ordyniak",10.1109/lics56636.2023.10175675,1
2474,PDL on Steroids: on Expressive Extensions of PDL with Intersection and Converse.,lics,2023,"Diego Figueira, Santiago Figueira, Edwin Pin",10.1109/lics56636.2023.10175813,1
2478,Intuitionistic S4 is decidable.,lics,2023,"Marianna Girlando, Roman Kuznets, Sonia Marin, Marianela Morales, Lutz Straßburger",10.1109/lics56636.2023.10175684,4
2479,Semi-Simplicial Set Models for Distributed Knowledge.,lics,2023,"Éric Goubault, Roman Kniazev, Jérémy Ledent, Sergio Rajsbaum",10.1109/lics56636.2023.10175737,1
2480,The Descriptive Complexity of Graph Neural Networks.,lics,2023,Martin Grohe,10.46298/theoretics.24.25,5
2481,The Iteration Number of the Weisfeiler-Leman Algorithm.,lics,2023,"Martin Grohe, Moritz Lichter, Daniel Neuen",10.1109/lics56636.2023.10175741,1
2482,Automatic Amortized Resource Analysis with Regular Recursive Types.,lics,2023,"Jessie Grosen, David M. Kahn, Jan Hoffmann",10.1109/lics56636.2023.10175720,3
2485,"ωPAP Spaces: Reasoning Denotationally About Higher-Order, Recursive Probabilistic and Differentiable Programs.",lics,2023,"Mathieu Huot, Alexander K. Lew, Vikash K. Mansinghka, Sam Staton",10.1109/lics56636.2023.10175739,3
2487,Set-Theoretic and Type-Theoretic Ordinals Coincide.,lics,2023,"Tom de Jong, Nicolai Kraus, Fredrik Nordvall Forsberg, Chuangjie Xu",10.1109/lics56636.2023.10175762,4
2488,The Power of Positivity.,lics,2023,O. Blasco,https://www.semanticscholar.org/paper/576633e83e2efa26ed5266bde9def777b5bef463,2
2489,Taylor Expansion as a Monad in Models of DiLL.,lics,2023,"Marie Kerjean, Jean-Simon Pacaud Lemay",10.1109/lics56636.2023.10175753,1
2490,Fully Abstract Normal Form Bisimulation for Call-by-Value PCF.,lics,2023,"Vasileios Koutavas, Yu-Yang Lin, Nikos Tzevelekos",https://www.semanticscholar.org/paper/e59d1414e184f21c3c611703f8978459dcacc2ca,1
2493,Formalizing π4(S3) ≅Z/2Z and Computing a Brunerie Number in Cubical Agda.,lics,2023,"Axel Ljungström, Anders Mörtberg",https://www.semanticscholar.org/paper/c3cb4d663a458fbdea9cca1cfe9caee7b29bddd6,1
2494,The Logic of Prefixes and Suffixes is Elementary under Homogeneity*.,lics,2023,"Dario Della Monica, Angelo Montanari, Gabriele Puppis, Pietro Sala",https://www.semanticscholar.org/paper/700f30d2e7e2747f5a966f620493aa54740be425,2
2496,Existential Calculi of Relations with Transitive Closure: Complexity and Edge Saturations.,lics,2023,Yoshiki Nakamura,10.1109/lics56636.2023.10175811,1
2498,The Probabilistic Rabin Tree Theorem*.,lics,2023,"Damian Niwiński, Paweł Parys, Michał Skrzypczak",https://www.semanticscholar.org/paper/9f9b896956612de885ca68a0c9f3988018cca170,4
2499,Group Separation Strikes Back.,lics,2023,"Thomas Place, Marc Zeitoun",10.1109/lics56636.2023.10175683,1
2502,Extensional and Non-extensional Functions as Processes.,lics,2023,"Ken Sakayori, Davide Sangiorgi",10.46298/lmcs-21(3:25)2025,1
2503,Applications of Information Inequalities to Database Theory Problems.,lics,2023,Dan Suciu,10.1109/lics56636.2023.10175769,2
2504,Cartesian Coherent Differential Categories.,lics,2023,"Ehrhard Thomas, Walch Aymeric",10.1109/lics56636.2023.10175717,1
2506,On Exact Sampling in the Two-Variable Fragment of First-Order Logic.,lics,2023,"Yuanhong Wang, Juhua Pu, Yuyi Wang, Ondřej Kuželka",10.1109/lics56636.2023.10175742,2
2508,Making Concurrency Functional.,lics,2023,Glynn Winskel,10.1109/lics56636.2023.10175727,1
2509,"38th Annual ACM/IEEE Symposium on Logic in Computer Science, LICS 2023, Boston, MA, USA, June 26-29, 2023",lics,2023,,https://www.semanticscholar.org/paper/e27d8aaecccc50c85674fe64478fe3d34da13b01,1
